interaction label freq num_filled method best_chisq best_coefficient best_coefficient_err best_constant best_constant_err best_fixedab_constant_err best_exponent best_exponent_err best_fit_method best_fit_stop chisq coefficient coefficient_err constant constant_err fixedab_constant_err exponent exponent_err fit_method fit_stop rel_discrep rel_discrep_err rel_dist rel_dist_err
normal add 0.5 3 imsrg+qdpt3 1.165833213160167e-08 584710305.6780818 1723477206.7129118 5.96575764362543 7.764687026339856e-05 3.4124928470592944e-05 -11.358277065691844 1.2873963073890997 full 14 5.022826388329894e-07 26493905.494182076 6521332.914185409 5.9643758643225 0.0004438461202436688 0.005018640996346194 -9.768914898945212 0.12729994329259375 full 11 -0.00023161841051433374 7.552831899622878e-05 0.0003685999327194597 7.439895277018259e-05
normal add 0.5 3 imsrg+qdpt3 1.165833213160167e-08 584710305.6780818 1723477206.7129118 5.96575764362543 7.764687026339856e-05 3.4124928470592944e-05 -11.358277065691844 1.2873963073890997 full 14 8.314150159589143e-07 94236194.60778457 126328155.23196457 5.965180157025347 0.0005958914598953477 0.0017180856460472678 -10.387749111091694 0.6485274177756849 full 12 -9.680021123559257e-05 0.0001007295417030309 0.00016561268943021885 9.988529464833775e-05
normal add 0.5 3 imsrg+qdpt3 1.165833213160167e-08 584710305.6780818 1723477206.7129118 5.96575764362543 7.764687026339856e-05 3.4124928470592944e-05 -11.358277065691844 1.2873963073890997 full 14 1.690758615189743e-08 702219492091.1472 710802715043.3414 5.96591821467918 7.087914515221404e-05 0.00015798197343006582 -14.459604425519554 0.46204916969447246 full 13 2.691545036537235e-05 1.762295318040364e-05 -6.391078702485676e-06 1.1880996411191371e-05
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 0.001095562707252156 29962.303698030424 34792.94854008692 9.916504228290696 0.0237191253832944 0.01937361126704975 -6.525345672191925 0.7317326408036342 full 9 0.001008283797590659 0.0023943039596489887 0.0013689312357342256 0.0023942954539900117
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 0.0006310281671336297 1093.8005724660086 2940.5677763540507 9.891482173869669 0.03395435944406442 0.010285313736303241 -4.645655518812322 1.552510929753375 full 10 -0.0015175340890821731 0.003427483407077932 0.0033394720507439993 0.0034274774953697374
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 1.0038321638630966e-05 5508212628.999312 11008041703.270514 9.922996364682405 0.0016515560973263215 0.0029867049843920962 -12.648367121053393 1.0304237704433943 full 11 0.0016636238406173565 0.000166836397103127 -0.0001479088848501957 0.000166714125920509
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 3.3099792967543984e-07 2312.423108050139 2096.66002733398 9.916647471867403 0.0008624722938542022 0.0002090687641828167 -5.477511344218189 0.4480159122740027 full 12 0.0010227433292544497 8.729472558865983e-05 0.00025568930816096514 8.706111457929829e-05
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 1.1401986441735557e-07 20.29981237711078 19.247596353786108 9.911774622690075 0.0015696905397485075 9.171570613000051e-05 -3.19296188310409 0.46728034404258245 full 13 0.0005308600728257673 0.00015857866886083056 0.0005557317532165734 0.00015845031651346754
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 5.888060668432567e-10 1.1630009925539628 0.11085446448924485 9.905048665011252 0.0004177886342965351 7.327770340775749e-06 -1.7751417604123998 0.05045368079564442 full 14 -0.00014808274794841925 4.2652173914503205e-05 0.0010851514669292417 4.217311663536712e-05
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 7.535654480592124e-10 1.4994266061293613 0.23588434046839835 9.905970930222457 0.0004827901349582137 6.557599122819317e-06 -1.904877265132135 0.07821641162839332 full 15 -5.498591714780954e-05 4.914982797955102e-05 0.0008710135917821214 4.8734606111263194e-05
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 4.6162122168083794e-11 2.350108880727623 0.1316368614391251 9.907028506515807 0.00011238480757435046 3.418907704086682e-06 -2.118717788556984 0.02616516944625309 full 16 5.176971024067889e-05 1.3013490233551382e-05 0.0006667812092753784 1.1344535197452572e-05
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 3.0626065986316926e-11 2.201442527266796 0.13803731981525338 9.906917976308446 0.00010792997403717667 2.0633640797841584e-06 -2.0891652027913086 0.02841517562692772 full 17 4.061238598285222e-05 1.262336148440915e-05 0.0005973492498453685 1.0894847841035932e-05
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 1.7299720643714406e-11 2.348758759547776 0.14939318037864036 9.907005543148442 8.982890804340962e-05 2.0051158823192314e-06 -2.117342598542903 0.027894437467743116 full 18 4.9451703771019595e-05 1.1084887130944347e-05 0.000521156886482316 9.067659836849698e-06
normal add 1.0 3 ccsd+eom 3.9078063792644234e-12 1.6191086710416354 0.08206273775993282 9.90651564907116 6.31599680568593e-05 9.956336775657997e-07 -1.9573880890811741 0.02143629605349968 full 20 2.2319434846619896e-12 1.8633248652394532 0.05563360160577711 9.906696106390822 4.010217373685471e-05 1.1569489268471447e-06 -2.017261072689112 0.012868176000079433 full 19 1.8216023277339843e-05 7.552253466524146e-06 0.0004951468087205865 4.048061634549405e-06
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 0.021207438926866124 80.06997482781115 96.0120976794259 9.744136516774411 0.28766466707339233 0.04031522504002663 -2.724895650248221 0.9566020360406501 full 8 -0.030141605892846313 inf 0.031071366863715803 inf
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 0.0017992240786330667 81339.23597215109 139907.66915495024 10.044693672627771 0.02765837308721965 0.025827420637768075 -7.179038120338171 1.080689100808338 full 9 -0.00022639688365977406 inf 0.00048717687679077656 inf
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 0.000978796451777819 470.32496096559584 1755.8931449442848 10.010067565690445 0.04881200901914852 0.012545548272017499 -4.246025712957845 2.1721748263806298 full 10 -0.003672820321037329 inf 0.0036431203044954316 inf
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 2.149903631466828e-06 174319536237344.3 344932566939376.44 10.047269150931887 0.0006617745580935838 0.0012275103714494225 -18.02045261981095 1.0184214385486285 full 11 2.9946944014369592e-05 inf -1.8843772819860507e-05 inf
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 7.526233425790923e-07 79470193.84511127 428801821.80348843 10.046559188508976 0.0005401075318967381 0.00040902443459417816 -10.97281241679556 2.6087491619446337 full 12 -4.071740004285562e-05 inf 3.2339407579423584e-05 inf
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 9.17707539081861e-08 9.461129369624455e+61 4.469897222137181e+66 10.046901043285049 0.00010905414432659555 0.00023322417931894752 -67.64177988285338 21502.14670592829 full 13 -6.691735114139341e-06 inf 7.095293133851368e-06 inf
normal add 1.0 3 hf 2.0042052118623098e-08 1.3764199042039979e+17 inf 10.046968274935445 inf 5.738732337116456e-05 -31.70368421881642 inf full 15 9.276482926407264e-08 -507658834.2874099 inf 10.04691152629916 inf 0.00010718725897745553 -18.23802459282665 inf full 14 -5.648334376218145e-06 inf 3.977906639483742e-06 inf
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 0.01611383206779639 99.60906834587375 99.0581183642782 9.691778290225896 0.2335681808354929 0.03691079711220602 -2.840952521870853 0.7866006594581174 full 8 -0.028107033091848477 0.02342228355715311 0.030511460863717803 0.023422251908000034
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 0.0011333349004814025 28971.19641407647 34103.32753640425 9.97004496127529 0.02420720246563024 0.021707292854781103 -6.504111081725513 0.7417995922928984 full 9 -0.00020240997530518445 0.0024278253179822427 0.0014302242638845515 0.0024275018605212943
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 0.0007067829660501962 1256.197412035354 3608.129864814965 9.947617945568663 0.03499333815078668 0.012506380091664568 -4.725951226956872 1.6572920937420423 full 10 -0.0024513944424788825 0.003509359908511494 0.0032790670595685173 0.00350913715133325
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 4.966777947130245e-06 63571201430.689804 105703520301.78305 9.979292646609196 0.0011058230791519813 0.002783287042339381 -13.912866796985494 0.8569587991321793 full 11 0.0007249492839616067 0.00011777295197964972 -0.00011569060880847682 0.00011089210277079137
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 2.4835512030985086e-07 58424.736611288696 64737.26160081601 9.975945866786745 0.0005004141047747168 0.0001905109476625396 -7.158295781851635 0.5407501731520622 full 12 0.00038933370611560214 6.39573894006971e-05 8.634528042421025e-05 5.018160089297668e-05
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 1.80410474409539e-08 155.76450171676134 94.92671698532487 9.973707870106644 0.0003501448008366676 4.549477389018731e-05 -4.36787157372766 0.2901683512964496 full 13 0.0001649070665228347 5.295792629942662e-05 0.0002061234584446658 3.511257360151524e-05
normal add 1.0 3 hf+qdpt3 2.806179301809004e-09 7.223448987838219 4.625184539386371 9.972063406383118 0.0003952676091288461 1.3946862274631346e-05 -2.952123473403672 0.2925798577489254 full 15 5.3000576382501695e-09 14.829570793955469 8.268884503143045 9.97242022174086 0.0003817178488296116 1.9093982308208453e-05 -3.274457265767597 0.2615405397072844 full 14 3.578149708860501e-05 5.510448272299913e-05 0.00026109753720165096 3.827872399373248e-05
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 0.021734571816603567 76.15024546055737 91.88759589157144 9.817389953211066 0.29847688316358933 0.04010471135973293 -2.6861091541545425 0.9656175934651319 full 8 -0.031139513364700222 0.0294564240579022 0.03143147200344066 0.029456144915986276
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 0.0022787870213135325 74798.38331992767 142813.66674982483 10.126033623537014 0.03135372023499963 0.03617400176479974 -7.1232930107367265 1.1996959146364494 full 9 -0.0006800268765329021 0.0030970707805487692 0.0005235615734180588 0.0030942420334846023
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 0.0013105828942285508 347.86940125459375 1453.9181068889377 10.087507310747744 0.06072251972887132 0.013752210405372911 -4.063107891318579 2.4423435086437486 full 10 -0.0044821191164429175 0.005994045823276915 0.004059944566131925 0.005992595845882737
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 2.495555412555706e-06 8.009825079930349e+16 2.433527230277514e+17 10.129631266970247 0.0006872794169493293 0.006137354917011484 -21.14601530780651 1.562876562375727 full 11 -0.00032498194258667734 0.00014874987541437166 2.744378701360439e-06 6.78263645982318e-05
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 1.950005653420089e-06 3240261623.893131 51729499497.29855 10.12944150796673 0.0007673307139716481 0.0006415449313359256 -12.953842388817135 7.704784933403237 full 12 -0.0003437089159845641 0.00015251214125775424 6.284280989562064e-05 7.572648300428499e-05
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 1.992620822754659e-06 5.049958417601788e+58 5.286719005189686e+62 10.129735734104017 0.0006104550447827158 0.0007828207957718024 -64.44765389945782 4764.284742043056 full 13 -0.00031467226979742247 0.00014545066449744664 8.131260941212544e-05 6.024470699684373e-05
normal add 1.0 3 imsrg 5.243701123870753e-09 -0.2823165418261619 0.5636939550746419 10.13292428438827 0.001341895576276028 1.7928961946182603e-05 -1.857652904908637 0.9990826814313158 full 15 1.4437943017679475e-08 -23.19616721616174 54.47251242738535 10.131610910525769 0.0004550164671481922 2.769395247097348e-05 -3.8964611018391255 1.0798582316004344 full 14 -0.00012961449485271448 0.00013981916015257288 -7.642049698333596e-05 4.490475463287866e-05
normal add 1.0 3 imsrg+eom 1.789945537234228e-08 1.2153700575848854 1.0524450774735243 9.920308863177736 0.002459107550960894 3.127933166179852e-05 -1.8635439812343555 0.43296924925919456 full 15 1.0243506660254717e-05 14344981698.74907 30520113554.65868 9.935784935516972 0.0016342047404212625 0.003302451635231528 -13.13699109047832 1.0966958557481181 full 11 0.0015600393649719546 0.0002979538176741734 -0.00015874662157125118 0.00016473325675504417
normal add 1.0 3 imsrg+eom 1.789945537234228e-08 1.2153700575848854 1.0524450774735243 9.920308863177736 0.002459107550960894 3.127933166179852e-05 -1.8635439812343555 0.43296924925919456 full 15 1.5876756487490686e-07 2853.5481399811674 1918.3721360561206 9.929928463935118 0.000575115838252269 0.00014899587910120762 -5.6094824702069825 0.33174618432067715 full 12 0.0009696876266713783 0.00025480919569961617 0.0002344294010354432 5.7973611015050346e-05
normal add 1.0 3 imsrg+eom 1.789945537234228e-08 1.2153700575848854 1.0524450774735243 9.920308863177736 0.002459107550960894 3.127933166179852e-05 -1.8635439812343555 0.43296924925919456 full 15 1.129759668921743e-07 35.39078196358634 36.709319228521004 9.926121937378428 0.0013150728958710599 9.754552664579409e-05 -3.4997682675541664 0.5052254311371032 full 13 0.0005859771385010593 0.0002812343027155947 0.0004346465096038723 0.00013256374860565862
normal add 1.0 3 imsrg+eom 1.789945537234228e-08 1.2153700575848854 1.0524450774735243 9.920308863177736 0.002459107550960894 3.127933166179852e-05 -1.8635439812343555 0.43296924925919456 full 15 2.097970432436647e-08 1.8019150465013825 1.183220317997177 9.921206841928417 0.0018714479571501801 3.324070528733442e-05 -2.054046876309979 0.3345412192349601 full 14 9.051923312730636e-05 0.0003115233752915802 0.0008042746633826268 0.00018864825965167988
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 0.014943073872167922 108.16460073632621 102.27802797482106 9.650355285807263 0.21868164176691235 0.03678080693862384 -2.888817020810817 0.7455255473384672 full 8 -0.0273715440934007 0.022040449011603576 0.030189293531143843 0.022040223739340434
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 0.0009461334263254313 24758.080029090932 25926.34821952288 9.921006466631672 0.022505634434027665 0.02300378933773281 -6.398665607214797 0.6602932339469832 full 9 -9.347688258065645e-05 0.0022705854188797 0.0016865394275028755 0.002268270947965565
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 0.0006304471554502686 1772.016082085929 4772.79968302837 9.902833425844797 0.031193129577746857 0.012113150312358621 -4.9078014705104716 1.549798682283601 full 10 -0.0019250795620863181 0.0031455199782746933 0.0030806546916847953 0.003143855817802136
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 6.536208229432514e-06 25107443638.47559 45142686576.950645 9.932098549087208 0.0012903540575363096 0.003053939148447064 -13.435040498785547 0.9267854266796921 full 11 0.0010244586453871385 0.00016565554153668064 -0.000133997644835125 0.00013005066076683935
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 3.5373623893076914e-07 16180.660173615084 18806.589178270613 9.927855840922321 0.0006854748650258401 0.00020327123796939025 -6.496783485576981 0.5693599953421234 full 12 0.0005968496538979462 0.0001236631710646265 0.00013306295264142222 6.908682144651248e-05
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 2.6433181098203065e-08 43.097477395348676 26.06370764284566 9.924438189561661 0.0005796418869683913 5.089881038506895e-05 -3.6795345699536144 0.29286699766672025 full 13 0.0002523954999007483 0.00011800540502900097 0.00033800497264446295 5.8420262876364915e-05
normal add 1.0 3 imsrg+qdpt3 8.552049893820372e-09 2.9352330186756053 2.4564657101566847 9.921933938085376 0.0010170367139333842 2.1770463393011568e-05 -2.420213401553799 0.3950337551139452 full 15 1.6127157072940207e-08 8.622699860538344 6.604610983148058 9.922973791073147 0.0008289583952847666 2.9754886301191347e-05 -2.9184562957692126 0.3650379281185436 full 14 0.00010480345810215397 0.00013224797552875461 0.00039159171816374305 8.354807602308131e-05
normal add 0.1 4 ccsd+eom 3.564959967580077e-06 293.02326244216556 117.17037362849695 2.6191795956572106 0.01170297953006032 0.0005680564580977044 -2.999163873860968 0.18980852707027468 full 14 7.027971454595161e-07 138.03356182963887 8.876511679129962 2.590050104132489 0.004672740100110353 0.0005977947220033248 -2.6319170047850826 0.034513008468371256 full 12 -0.011121609061486404 0.004765070230830971 0.07624158198185885 0.0018162804792460582
normal add 0.1 4 ccsd+eom 3.564959967580077e-06 293.02326244216556 117.17037362849695 2.6191795956572106 0.01170297953006032 0.0005680564580977044 -2.999163873860968 0.18980852707027468 full 14 7.249156138399268e-07 137.34993238258608 14.926856117695586 2.5894536220087865 0.005732460267599871 0.0003503503196801889 -2.6289378566127324 0.055206809337865204 full 13 -0.011349345305572744 0.004929934630502033 0.06178768277652449 0.002205991018831997
normal add 0.1 4 hf 2.1610510987093223e-05 165.8769087870174 258.6888382574058 2.6918688824582024 0.039801156129471854 0.0010741722328369177 -2.7516942482828064 0.7201600973943063 full 15 2.268991073459237e-05 245.97259011149782 254.08926230015805 2.7001009643709453 0.030879799446067245 0.0011702272325534635 -2.9298332536082214 0.49202354948713817 full 14 0.0030581288584996535 0.0187497069421557 0.04039403602563003 0.011487046722021834
normal add 0.1 4 hf+qdpt3 2.2057145396801894e-05 1083.9071074785318 1768.1267295533012 2.7382137144810237 0.02410788757307542 0.0010866295147380974 -3.5910852283661145 0.7271299979087464 full 15 2.51200371980969e-05 111.35054012361401 116.1009597645564 2.6843603035996084 0.042657814313973696 0.0014827399249911504 -2.5445079975778704 0.5082106107974009 full 14 -0.01966735123581187 0.017809871786898555 0.0500767041719105 0.015584939025490867
normal add 0.1 4 imsrg 0.00017347969035241825 76.22089673174654 327.9526345655078 2.7142557064365365 0.14825318614653674 0.0035322651945039066 -2.3911293046686266 2.0354893502728193 full 15 0.00022023501624061315 4007.5915026147086 12914.782791373771 2.790611170050126 0.049076426929317435 0.003743874205309073 -4.187538475085577 1.4715313531481304 full 14 0.028131271284618453 0.058995770787855444 0.02398688361390817 0.01812839473786525
normal add 0.1 4 imsrg+qdpt3 3.04963499208385e-05 202346.9818510683 453507.3211583696 2.6910702239069075 0.011508175513920185 0.0027731552995246375 -5.879029827212982 0.9604382964392751 full 15 1.1034326495029546e-05 1160.7981807852598 789.0947972784353 2.637854873692144 0.014495444139728005 0.0010145152365935862 -3.607716302281753 0.31514804890336023 full 14 -0.019774790617505866 0.0068254006481374896 0.03216269008988315 0.005388253651737972
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 0.0011509972196291633 237.78931223244874 149.36199979546478 5.325248603201443 0.1072100121530421 0.008270522186530455 -2.831175057427232 0.3856650868675088 full 10 -0.03513936448058086 0.01942495764884554 0.06378490472902337 0.019424956129439074
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 0.0009052552437774676 117.91561617273503 124.65266018758948 5.244993522194029 0.15820280968915004 0.0071719828781587145 -2.4351487937443435 0.6157850666711372 full 11 -0.04968046372952917 0.028664139501092666 0.06330689051428119 0.02866413850229889
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 0.00012563593523190713 6162.226425459888 5213.596308780436 5.471442356432904 0.023410615976720065 0.0033184234660678545 -4.494030528393388 0.4239543657129736 full 12 -0.008651099206528401 0.004241683868769906 0.016002671584691777 0.0042416764929729695
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 0.00011403083142427133 3338.578155334445 5338.218830720093 5.463541121659561 0.029779042838544642 0.002576150562684404 -4.207992825010996 0.7638251332089023 full 13 -0.01008269254100913 0.005395552233585791 0.012819212399577099 0.00539554645134299
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 1.7199593136064115e-05 1462139.0554561592 2013469.6341352009 5.50947398212057 0.005736542892177505 0.0015917859757495554 -6.940837246077026 0.6089850696569752 full 14 -0.001760300059841291 0.001039411941325431 0.0030394839945621648 0.0010393814138199063
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 2.415308580588559e-05 2676866.6298271543 9993362.36998881 5.512816024455784 0.0072750428202556176 0.0019324057819733206 -7.213806128271886 1.5845142622070785 full 15 -0.0011547686881134833 0.0013181602037871023 0.0019242766921440326 0.0013181361026486597
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 9.065027588133207e-09 38652735236099.79 8851802087667.111 5.521802864165298 6.544807721726794e-05 0.0005879426942235074 -13.906656254568208 0.09252863554771414 full 16 0.0004735210913007215 1.42955950408809e-05 0.0001368669886774895 1.1858277115416306e-05
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 1.1655752102045044e-08 40374257596460.73 33276402008791.6 5.521779065396126 7.965346439716805e-05 6.405429583229678e-05 -13.922338233889258 0.3227034415102872 full 17 0.00046920908687453355 1.649333536050845e-05 4.601320682012169e-05 1.4432094730422085e-05
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 4.624663288183106e-08 397361160622.98157 1681797454932.1309 5.521506075549338 0.00020170330488145536 8.489917903019536e-05 -12.149712011708758 1.6141162338969195 full 18 0.00041974714120973644 3.7407692225818376e-05 2.0182393166085122e-05 3.654582038088866e-05
normal add 0.28 4 ccsd+eom 7.617795772909109e-12 7.5243096040023465 0.9225773280136592 5.519189411572035 4.404471391383617e-05 1.1189962415001935e-06 -2.7813476463175677 0.04881202791905427 full 20 2.4697543307824195e-09 1218.7697975310402 1982.1984815741546 5.520270706750377 0.0002505067298241608 1.3250343586736202e-05 -4.750428314909987 0.6275176086299171 full 19 0.00019591557703657614 4.608480700794433e-05 0.00018271999281418823 4.538831905790357e-05
normal add 0.28 4 hf 2.0075112905455313e-12 5.438079863279669e+63 1.542459230683858e+65 5.632545645257583 7.094585735613952e-07 9.860824308090013e-06 -56.34777112555861 10.238063079458477 full 20 0.0015660120636449013 292.6164911992494 221.06035050760545 5.471542741305221 0.11487613842004114 0.009602923212280217 -2.9662405339743665 0.4601212103583982 full 10 -0.028584394000947144 0.02039506568736471 0.05649085151658661 0.020395065686998923
normal add 0.28 4 hf 2.0075112905455313e-12 5.438079863279669e+63 1.542459230683858e+65 5.632545645257583 7.094585735613952e-07 9.860824308090013e-06 -56.34777112555861 10.238063079458477 full 20 0.0011566055078405892 104.13094129140912 126.74454861264184 5.350823368471522 0.1871100281233039 0.007998999148931391 -2.3778891675955736 0.7127410099861432 full 11 -0.05001686529132021 0.0332194428432299 0.06263118431594836 0.03321944284301533
