label interaction num_filled freq method fit_method fit_stop chisq coefficient coefficient_err exponent exponent_err constant constant_err fixedab_constant_err dist dist_err
ground normal 4 0.1 ccsd full 18 6.088941870528163e-06 6003789464.734735 29935436691.948093 -9.726724428590552 1.909544151867871 30.15119648461606 0.0031775710971234995 0.0006628480084436089 0.004309986383937314 0.0031775710971234995
ground normal 4 0.1 ccsd full 19 1.0140697674524031e-06 1.0924285318429966e+17 6.278925999027768e+17 -15.929477556954549 2.129836677476877 30.1542754050375 0.0007370681747159378 0.0004122842247095473 1.3844962502673752e-05 0.0007370681747159378
ground normal 4 0.1 ccsd full 20 1.574820116113276e-08 1027395.0270149232 1344081.2326589313 -6.656075780850459 0.48370925691491473 30.15106404309572 0.00037660522647337056 2.9624532100458353e-05 0.002235769904281426 0.00037660522647337056
ground normal 4 0.1 hf full 14 0.002673818091816171 1682.7909362413723 5402.807348038729 -3.236591762235969 1.5079792432974823 30.856008075403643 0.27708706518353793 0.012916621688740663 0.33416478196195243 0.27708706518353793
ground normal 4 0.1 hf full 15 0.0007215938792201458 31737881.814147267 111112462.70236667 -7.5074006705209495 1.483760612146182 31.121667000063702 0.03732378691755661 0.006418717075109805 0.046937198417577264 0.03732378691755661
ground normal 4 0.1 hf full 16 0.00047979816980583473 130648.3381418563 715784.4202338624 -5.2473222621839675 2.281990786458223 31.079384501335458 0.06382779100900883 0.00567493326959799 0.06660598232030068 0.06382779100900883
ground normal 4 0.1 imsrg full 14 0.00038628618015261755 123471842.99375509 180375769.79624888 -8.197818683953788 0.6423591317864545 29.91775329231017 0.02118477232820848 0.008666822965444703 0.05072211387927439 0.02118477232820848
ground normal 4 0.1 imsrg full 15 0.00038329818877483546 41500160.25732639 144875833.10928428 -7.747460743915899 1.4779159006222626 29.915911586643883 0.025901017262039035 0.007013151261936078 0.038704119050379404 0.025901017262039035
ground normal 4 0.1 imsrg full 16 4.77266346515184e-06 478613400208353.5 617261240335977.6 -14.343216568230106 0.5208986274639212 29.949575825098098 0.0014574808285332441 0.00523181863716683 0.003000727510578116 0.0014574808285332441
ground normal 4 0.1 mp2 full 14 0.0013038094748370208 4585.1439926467765 7823.03973707773 -3.5663060879100352 0.7920287002811565 29.669175887417516 0.161029015287343 0.008384935683186852 0.38013706174125517 0.161029015287343
ground normal 4 0.1 mp2 full 15 0.00030579656496337973 1074559.8719308043 1704055.7931719678 -5.950531812793746 0.6790441526573973 29.894379841358 0.0356873644714675 0.004451942721077523 0.10884531397408637 0.0356873644714675
ground normal 4 0.1 mp2 full 16 0.00023740924284585774 181502.79708068984 466521.1988787676 -5.216362938685256 1.0714861156206685 29.869605226514736 0.04538551733374517 0.0036557250927863314 0.09783187260836712 0.04538551733374517
ground normal 4 0.28 ccsd full 10 0.08328142390325999 377.4234256236513 426.72278986663963 -2.2027790719289695 0.7332491904651126 60.11256867931671 1.4562703319182944 0.06866413595694615 2.410800598683288 1.4562703319182944
ground normal 4 0.28 ccsd full 11 0.01767088704097673 25767.495010494917 32400.51161279446 -4.560045198785773 0.6712491252557242 61.87047975050941 0.2253642771510752 0.034509451457029855 0.46353259149059056 0.2253642771510752
ground normal 4 0.28 ccsd full 12 0.01420546681211821 5990.632819088823 14237.720142582719 -3.8352251084801123 1.2088804765034924 61.731034449352805 0.32958015504808147 0.03038751868130905 0.46372548964719584 0.32958015504808147
ground normal 4 0.28 ccsd full 13 0.001095246211307687 79152832.80444896 138875415.18333328 -8.277174199708718 0.8076320113758322 62.118368860759524 0.031172110235756466 0.01707677713006711 0.04913379024047515 0.031172110235756466
ground normal 4 0.28 ccsd full 14 0.0008683367796901036 6129497.539051451 23782242.52606941 -7.158833302055861 1.713552231011637 62.10172676734595 0.03884226679529223 0.008265616823855034 0.04588856965404631 0.03884226679529223
ground normal 4 0.28 ccsd full 15 9.792424824588227e-05 28123764849435.35 123387304288437.53 -13.599345409351884 1.8380346270118557 62.13985754905853 0.006466554130352928 0.004421801593193578 -0.0015220410585357058 0.006466554130352928
ground normal 4 0.28 ccsd full 16 3.3497399786422473e-06 64466.420928761334 102848.57618849463 -5.468605564735213 0.6630812322535308 62.114177164849714 0.00494888739726656 0.00041708876188726836 0.016980929150285817 0.00494888739726656
ground normal 4 0.28 ccsd full 17 2.7223091737002056e-06 274198.9259360801 687285.017039086 -6.039761572668984 1.0044933536266136 62.11590454785186 0.004234376680127204 0.000460592086916444 0.009497065148138972 0.004234376680127204
ground normal 4 0.28 ccsd full 18 4.688665766300943e-09 55.08988588424636 8.129887500901237 -2.6120226306045184 0.06235399467145591 62.09170519603088 0.0009786340149760104 2.538520173179571e-05 0.028966128969123872 0.0009786340149760104
ground normal 4 0.28 ccsd full 19 8.806592453928495e-10 31.986684202812945 2.7295013443325082 -2.3850181458093083 0.03563260293474515 62.08821261616502 0.000572363446621978 1.3220450294909382e-05 0.028507299834977573 0.000572363446621978
ground normal 4 0.28 ccsd full 20 2.495552361771807e-10 22.91869708445882 1.3537704710746572 -2.247427793776422 0.02431837244779311 62.08607064189641 0.00038368105876943146 8.199145049532758e-06 0.027297563103587663 0.00038368105876943146
ground normal 4 0.28 hf full 10 0.1112591455447882 422.38522714470497 665.7276826323907 -2.3772190626135354 1.003149947682616 61.989361534171245 1.4577878792226868 0.08250901113323578 1.8162506693908753 1.4577878792226868
ground normal 4 0.28 hf full 11 0.02664476471660736 133847.89133655344 271032.9394017254 -5.52698685445773 1.0667288441459812 63.46706298874779 0.20370642742693787 0.039022276855211625 0.22826954288976253 0.20370642742693787
ground normal 4 0.28 hf full 12 0.01585165471257205 2265.0514155354867 7314.927488917414 -3.481776237511411 1.6608326202754036 63.1501349818445 0.4151953420790028 0.03288503487428386 0.41713195666128655 0.4151953420790028
ground normal 4 0.28 hf full 13 0.0025108831654829336 355504941.28460205 1279023172.2821853 -9.075703552645042 1.6518589787021982 63.528799949022115 0.04200499596894417 0.015584778035102 0.023972714208113644 0.04200499596894417
ground normal 4 0.28 hf full 14 0.0015628152421996297 267971.2621473542 1773147.7875304706 -5.913891284153202 2.9482515464204666 63.48453372736839 0.07098178774174933 0.01152778214830607 0.054904634577574996 0.07098178774174933
ground normal 4 0.28 hf full 15 5.1730199074943184e-05 1.7671054104193405e+19 1.0774846789433549e+20 -19.260380475676076 2.5473374924216183 63.54040428630599 0.0036706153659972077 0.008209573417688836 -0.0013977282848216532 0.0036706153659972077
ground normal 4 0.28 hf full 16 1.8796404758419314e-05 954393326.3982292 9442460488.655836 -9.702177582643051 4.0196368127243 63.53543855656441 0.004595535649017486 0.002179533683720484 0.0033700290617346695 0.004595535649017486
ground normal 4 0.28 hf full 17 1.929506420731555e-08 3.562878733832009e+45 2.408834615963778e+46 -42.559019397340556 2.636576398326001 63.53885794682398 5.812896442818228e-05 0.001006277445548604 -5.239424533698411e-05 5.812896442818228e-05
ground normal 4 0.28 hf full 18 2.1687342984790865e-09 1.8645477822766956e+16 1.6280411294061904e+17 -16.968324593736302 3.3181884036754674 63.53877704984269 3.1894246236948715e-05 2.487358444855291e-05 2.336909374633933e-05 3.1894246236948715e-05
ground normal 4 0.28 hf full 19 4.6052489242215803e-11 6.307299454872743e+45 2.724123833340662e+47 -42.07652687107174 15.95066981351645 63.538800113647056 4.999922334171724e-06 3.6719754898240518e-06 2.67449543400744e-07 4.999922334171724e-06
ground normal 4 0.28 hf full 20 7.052729457889374e-12 3886009682949812.5 3.054249511331279e+16 -17.113998627401017 2.844130724942859 63.53880027481722 1.3087089483000294e-06 8.29734045794105e-07 -4.4110382901862977e-07 1.3087089483000294e-06
ground normal 4 0.28 imsrg full 10 0.06060303779389397 395.36729761590675 373.02980025901473 -2.217057408384246 0.6108717472473791 59.907589032516015 1.227159213250207 0.058283128811108205 2.4426712942846436 1.227159213250207
ground normal 4 0.28 imsrg full 11 0.010913118962327386 15601.778631263884 14695.287673750348 -4.280132488957171 0.5055513548315668 61.58325955697085 0.19701339027766307 0.03024217928789964 0.553576192087526 0.19701339027766307
ground normal 4 0.28 imsrg full 12 0.011550440116600169 11192.433538245863 23412.41037485928 -4.1275118564076365 1.0561243299396839 61.587339528616106 0.26058787222121566 0.029666513651927368 0.4251199043370377 0.26058787222121566
ground normal 4 0.28 imsrg full 13 0.0004149071191143794 95633060.21723421 102717042.95670018 -8.358550271170841 0.49423768777871374 61.935686827261556 0.018941331396142902 0.022532750542935156 0.05266589641150432 0.018941331396142902
ground normal 4 0.28 imsrg full 14 0.00048321024904516375 137049267.928858 434940896.22849536 -8.524848813177075 1.3937132104608596 61.94317176147731 0.022429428109910932 0.006893463291384463 0.029149273268579634 0.022429428109910932
ground normal 4 0.28 imsrg full 15 6.428198134751024e-05 90930111527058.17 381867246663891.3 -14.142265270180483 1.7576422749767153 61.96615034800387 0.005059270291873298 0.0039004435694444724 -0.0016232857087885577 0.005059270291873298
ground normal 4 0.28 imsrg full 16 1.1460632402674282e-06 131704.86476306268 148180.25599452187 -5.834754914009677 0.46586253426862284 61.94608521439763 0.0025797932737397517 0.0002466182485312836 0.01242675474144761 0.0025797932737397517
ground normal 4 0.28 imsrg full 17 1.5835389904975623e-06 106698.92904854481 244018.96977315203 -5.738718708163647 0.9191000726639588 61.94491124111711 0.0035377058191258777 0.00034842072851609554 0.008775918134183769 0.0035377058191258777
ground normal 4 0.28 imsrg full 18 3.087219774666967e-09 49.168269792655586 7.038292639428157 -2.6385261629180348 0.06038854748517048 61.92579184383426 0.0007783826763494441 2.0857522601885697e-05 0.023947418128784648 0.0007783826763494441
ground normal 4 0.28 imsrg full 19 2.6318438617655374e-10 30.0688600379501 1.6849230092432674 -2.433825162945039 0.023319519615056794 61.92324515944415 0.00030077149988992364 9.610549906221546e-06 0.023213612328035538 0.00030077149988992364
ground normal 4 0.28 imsrg full 20 1.7055353407864064e-10 23.265397565310405 1.3728245672135402 -2.328356080492313 0.024143667732234038 61.921941708321135 0.00029580396660685985 7.011821462440881e-06 0.021744389316395996 0.00029580396660685985
ground normal 4 0.28 mp2 full 10 0.07011823969951494 400.5772465962268 419.54136294724844 -2.2430894092609903 0.6761204703995997 60.178142159867754 1.2911932405476296 0.06204090500219827 2.321978111725322 1.2911932405476296
ground normal 4 0.28 mp2 full 11 0.018903463344009355 16235.321298423974 20746.884876783326 -4.315959293966613 0.6853761617045133 61.77016261119033 0.2556478810210169 0.033373694591421484 0.521315863805043 0.2556478810210169
ground normal 4 0.28 mp2 full 12 0.0132332169748126 2389.894581272027 5077.157531065482 -3.3461698342863264 1.0981874044943127 61.50496214194108 0.40820249181747 0.02812521791400009 0.6067957556364476 0.40820249181747
ground normal 4 0.28 mp2 full 13 0.0019707806309338764 3864020.197785349 7416465.315027004 -6.842579175293336 0.8889584644466416 61.966923165991645 0.05475475231395193 0.01107727984164951 0.0895039684040384 0.05475475231395193
ground normal 4 0.28 mp2 full 14 0.0011285159431003728 87331.4217499895 265601.1715378632 -5.158811492842798 1.3660697641535986 61.89941901883669 0.0763049893889213 0.008387170245682897 0.11408523533535941 0.0763049893889213
ground normal 4 0.28 mp2 full 15 0.00024565494586312875 356019863.1441733 1142938746.8063252 -8.688946652903953 1.3544866244073952 61.971326799651386 0.01746417538655884 0.005075680550178605 0.015139647816312163 0.01746417538655884
ground normal 4 0.28 mp2 full 16 4.207786672415775e-06 1245.5587390949147 874.3094622350151 -3.4507393603276024 0.30346628044472856 61.87686766038605 0.013116769828629719 0.0004647907382844529 0.08710092473355502 0.013116769828629719
ground normal 4 0.28 mp2 full 17 6.38966380805122e-06 825.6283135821412 1046.730177516832 -3.269032033094183 0.5345377022213036 61.867356193871686 0.02052756024173282 0.0006525675513981789 0.07755072228339799 0.02052756024173282
ground normal 4 0.28 mp2 full 18 3.008041082196917e-09 20.93469809828028 0.7087951665381139 -1.6838368587882602 0.015666708872229238 61.76746735062699 0.001866740105925348 3.283213185512546e-05 0.1611185030345652 0.001866740105925348
ground normal 4 0.28 mp2 full 19 9.17946900087034e-10 18.26135076190346 0.4352412214590496 -1.6214906669965117 0.010827543448737445 61.76024956525405 0.0012549642194792366 2.224191276791958e-05 0.1541742908091308 0.0012549642194792366
ground normal 4 0.28 mp2 full 20 1.2523689825821015e-09 16.35043356248036 0.5704494694526288 -1.5718277048931502 0.015569931355760989 61.75461506222278 0.0017493175850187915 1.875429333967492e-05 0.14740032582875529 0.0017493175850187915
ground normal 4 0.5 hf full 10 0.16863419673071217 870.3577570111474 1862.5727292574636 -2.848152215734544 1.3126410662554002 94.52522914867448 1.283618542183748 0.10720893401788781 1.3080908513255167 1.283618542183748
ground normal 4 0.5 hf full 11 0.025383718446653606 5621450.931352652 14867431.287665792 -7.523760056311163 1.3754303095136826 95.72026120960813 0.1305738929415084 0.04501833539164026 0.06552879039188042 0.1305738929415084
ground normal 4 0.5 hf full 12 0.01406845168940357 10843.955773850066 50546.76516844197 -4.451875760591002 2.3376072372625507 95.53587198032623 0.25181696055562564 0.03388295654236265 0.19872801967376574 0.25181696055562564
ground normal 4 0.5 hf full 13 0.000714633496878903 33345637198153.9 160352155374007.47 -14.499982450826481 2.1950295811936877 95.73651249234653 0.014551703759689647 0.03111647160720711 -0.0032024923465314714 0.014551703759689647
ground normal 4 0.5 hf full 14 0.0003184121663069546 3782305.2509140894 32466861.629644018 -7.507054406165925 3.7849975429700238 95.71776149556078 0.02187339132634365 0.009076179772954917 0.015018504439225921 0.02187339132634365
ground normal 4 0.5 imsrg full 10 0.13465140077910787 736.9082636574466 1109.4345337820675 -2.616474266083744 0.9382385092039286 92.35834397343262 1.340787384783157 0.09124067565149493 1.8594160265673736 1.340787384783157
ground normal 4 0.5 imsrg full 11 0.015658677822757632 317621.1690302052 443043.3303864242 -5.905212666482469 0.7323056274868488 93.87319562329971 0.14152495084620614 0.03941045876513734 0.22306994970028882 0.14152495084620614
ground normal 4 0.5 imsrg full 12 0.011686487948317354 36808.599754470975 105698.26203502111 -4.8506863667573015 1.4305055478474957 93.77551883303204 0.1981115142151288 0.030559911390928077 0.24491144396796471 0.1981115142151288
ground normal 4 0.5 imsrg full 13 0.0005667488292759658 5204792194.070681 10493724309.971003 -10.33125546801026 0.9237105999971154 93.98609501150513 0.017231955625056954 0.0074013018712157635 0.008725240494868558 0.017231955625056954
ground normal 4 0.5 imsrg full 14 7.88928135824036e-05 1044511.9266116777 1867495.1279375544 -6.581038026862178 0.7924774790558834 93.94475040882804 0.013372903635132702 0.0021836176222570186 0.03143243117196448 0.013372903635132702
ground normal 4 0.5 imsrg full 15 4.768366437666287e-05 24157221.45952424 74264243.23426339 -7.901650748159194 1.3006247471866774 93.95271162175722 0.008861243317985205 0.0022638778362389592 0.009184867242780115 0.008861243317985205
ground normal 4 0.5 imsrg full 16 8.019210654367618e-08 138.2374983501932 27.312368622396463 -2.8185188180668836 0.08770764255098948 93.89478223121559 0.0026782619593623824 0.00010103824766813607 0.055707768784415634 0.0026782619593623824
ground normal 4 1.0 ccsd full 10 0.2224343552199054 1583.1072245451423 3710.542160475687 -3.1594225097325186 1.4134843365349554 155.15332318250915 1.222054742341984 0.12684528465490075 1.2125380794908551 1.222054742341984
ground normal 4 1.0 ccsd full 11 0.015515535461511812 40005592.63210627 87164403.57681963 -8.511802746568119 1.129747240209419 156.2675294895994 0.0889480978744479 0.03217729903296838 0.023028998400576484 0.0889480978744479
ground normal 4 1.0 ccsd full 12 0.00445251687964029 17687.52194353035 49561.50746663127 -4.718931393322831 1.3986270674065193 156.07626653213012 0.12813918688530745 0.01787045605819351 0.15998548686988556 0.12813918688530745
ground normal 4 1.0 ccsd full 13 0.0007535757031169979 148766000.35965186 470224715.4382776 -8.899552265786564 1.4522094821198024 156.1922726496934 0.023573457892619765 0.011088287965986645 0.004665034306611915 0.023573457892619765
ground normal 4 1.0 ccsd full 14 8.273296994682404e-08 163.51768438423846 9.114463387678471 -2.689919951732227 0.026909171809721365 156.03198310429673 0.002198469243761 0.0001988388009035905 0.13507741370327153 0.002198469243761
ground normal 4 1.0 ccsd full 15 2.879173821018159e-07 142.90537743636224 22.507665284398325 -2.62526897556475 0.07328787612720158 156.0267381756584 0.005037438498763354 0.00020499929161611107 0.1165944773415788 0.005037438498763354
ground normal 4 1.0 ccsd full 16 4.727148730464271e-08 82.17329460685897 7.500329910771491 -2.3726364225364147 0.041690209886367506 156.01013798784152 0.0028794289491637375 9.597212532281463e-05 0.1141727791584799 0.0028794289491637375
ground normal 4 1.0 ccsd full 17 2.27449838649051e-09 61.04892775719566 1.6911690681173015 -2.2395911845083454 0.012379027878576592 156.00154741153798 0.0008120057361638133 4.552342771619272e-05 0.10713118446201975 0.0008120057361638133
ground normal 4 1.0 ccsd full 18 9.757603765409214e-09 53.423663095542814 4.136987174351472 -2.180629986336584 0.03376338221060059 155.99781505836376 0.0020174621722587483 4.422974375318484e-05 0.09778880263624501 0.0020174621722587483
ground normal 4 1.0 ccsd full 19 2.5638263260666005e-09 39.702637273903235 2.0592590041589878 -2.0528549368568547 0.022274108455515997 155.99039600566758 0.0013149202233813822 2.691564690827215e-05 0.09411034433242094 0.0013149202233813822
ground normal 4 1.0 ccsd full 20 1.2153628905857147e-09 32.03714984993491 1.4654029861043385 -1.9618047257420923 0.019336443178934046 155.98517655725726 0.0011105944173572342 1.8899933788348308e-05 0.08978937374274665 0.0011105944173572342
ground normal 4 1.0 hf full 10 0.2243493770373459 2002.6563765172086 6126.590974108724 -3.4377446744492914 1.8235447024374878 157.17293276420062 1.0569634461957458 0.13607352166579864 0.8447340203706517 1.0569634461957458
ground normal 4 1.0 hf full 11 0.012605660827350526 11532998711.621994 41943808722.34452 -11.568122423137304 1.8769709702125563 158.02460801271098 0.061818734116159776 0.08681629892570013 -0.01433171258281618 0.061818734116159776
ground normal 4 1.0 hf full 12 0.005474106229319233 45155.46475553251 288409.81423902477 -5.509123278016469 3.152789328529638 157.93149055305176 0.10988105452601746 0.02760541624845235 0.07346085246970802 0.10988105452601746
ground normal 4 1.0 hf full 13 1.4453580840363247e-05 6.12516682399204e+25 3.447572615003763e+26 -27.71317395640149 2.5627744864101714 158.00621904885313 0.001637194219327295 0.003945282567465131 -0.001462424123388928 0.001637194219327295
ground normal 4 1.0 hf full 14 2.143026076679728e-06 9789524.648166548 58935558.81450622 -8.825741410388412 2.6419115692454254 158.00318420763955 0.001429835806088692 0.0004985329157858483 0.0011327766063686795 0.001429835806088692
ground normal 4 1.0 hf full 15 9.83270120878232e-08 5.800130805477267e+25 8.176980287322702e+26 -26.883477002737532 5.891742295964745 158.00442516725644 0.00014714113688030838 0.00042762792943822417 -0.00011035513068691216 0.00014714113688030838
ground normal 4 1.0 hf full 16 3.0767870118513236e-08 2590.2187112588454 33330.899942627635 -5.983387549858214 5.283666526044539 158.00407837124408 0.00037389594718262564 7.605132488430198e-05 0.00019665981196226312 0.00037389594718262564
ground normal 4 1.0 imsrg full 9 0.4866982355290098 94547.84361763876 130853.12911285151 -5.532618085181307 0.8782988261893881 156.20032615845176 0.6045594420551568 0.16756494303520303 0.38040913721516745 0.6045594420551568
ground normal 4 1.0 imsrg full 10 0.21676316609510035 1609.1297540255964 3665.055475083959 -3.159784582178679 1.3736489830785203 155.0402025978828 1.2061639887498588 0.12511693745750324 1.2302209217250777 1.2061639887498588
ground normal 4 1.0 imsrg full 11 0.014225371076590896 30231498.390159905 61141149.24338055 -8.359498631236956 1.0490235345729 156.16242147834853 0.08679956575116626 0.031121668716044184 0.03008931212218613 0.08679956575116626
ground normal 4 1.0 imsrg full 12 0.004139400417028767 23912.888724131364 63348.47556024217 -4.853816621044961 1.3189841176763508 155.98244471962596 0.1177609550668428 0.01728086867593044 0.15468477928288848 0.1177609550668428
ground normal 4 1.0 imsrg full 13 0.0007465610276291672 114047935.62267818 349330431.888183 -8.770498961958086 1.4082184554453399 156.0908852631644 0.02388821278777995 0.010929670269633636 0.005952934425693002 0.02388821278777995
ground normal 4 1.0 imsrg full 14 7.319400194289356e-09 192.3612777459462 3.1275078906049023 -2.756044119856508 0.007817770667707433 155.93308021952518 0.0006238323961370076 0.00021021534800548484 0.13343197580186938 0.0006238323961370076
ground normal 4 1.0 imsrg full 15 2.0204232455770909e-07 154.5809533867059 20.032778875755938 -2.6526860959356307 0.06019806360998062 155.92532427421554 0.004132145889894677 0.00019053357610068045 0.11711923355755971 0.004132145889894677
ground normal 4 1.0 imsrg full 16 7.868005123297129e-08 97.67054654322376 11.370846393030789 -2.4435945657213725 0.05289285629890348 155.91180364916318 0.0035027120452297846 0.00010965447822581975 0.11145615508320361 0.0035027120452297846
ground normal 4 1.0 mp2 full 10 0.21580560222870576 1537.6891169143487 3564.8025328010003 -3.1453399130337814 1.3988858497054926 155.1258857174699 1.2133401394361865 0.12395649096424742 1.209550444274015 1.2133401394361865
ground normal 4 1.0 mp2 full 11 0.01855423853978466 26721139.735338252 62335962.403936274 -8.304018740089571 1.2103938100935603 156.2257604550283 0.09983918758239173 0.036454184844552526 0.023234937741278827 0.09983918758239173
ground normal 4 1.0 mp2 full 12 0.0047760699897707835 6452.488163850907 17371.367666095626 -4.196818360568233 1.357030978971233 155.97476873411665 0.16269843529985836 0.017814092926698454 0.2070965542969816 0.16269843529985836
ground normal 4 1.0 mp2 full 13 0.001064439273641443 12852491.54005096 39970137.78233174 -7.730698202930669 1.4342471211673817 156.11422624814244 0.033711504375421295 0.011757355966620654 0.016070679175868463 0.033711504375421295
ground normal 4 1.0 mp2 full 14 2.803025427162891e-07 41.361096184386945 3.1159134467918657 -1.897234253023537 0.039150609075396664 155.8114449561091 0.007995122364401648 0.0001982364772525319 0.27668074718275193 0.007995122364401648
ground normal 4 1.0 mp2 full 15 4.904617064248266e-07 37.11904739662355 5.24691704499919 -1.841333227696863 0.0708983395924831 155.80002677656935 0.01316832264353017 0.00022255393123521788 0.25331847202602376 0.01316832264353017
ground normal 4 1.0 mp2 full 16 1.3064512598938797e-08 23.69797788970875 0.7271602674673147 -1.6190116472015323 0.015350739911728513 155.7577205336061 0.0032155639297748225 7.195908226729196e-05 0.26617080394663617 0.0032155639297748225
ground normal 5 0.1 ccsd full 14 0.008934605940417218 8193.927737633505 8276.994072293486 -3.1563327423070597 0.47609436108329467 59.653032874518466 0.5313553891803013 0.021836390272021642 1.9816283674815338 0.5313553891803013
ground normal 5 0.1 ccsd full 15 0.006808698017383424 2952.8828533308556 4010.051176203429 -2.691329592081195 0.6293303905422352 59.20170749510963 0.7375720869890174 0.019115200887043042 2.030393489890372 0.7375720869890174
ground normal 5 0.1 ccsd full 16 0.0017727032529603953 274660.5325546034 324491.27228843345 -4.655438993375661 0.4964916634324663 60.337471119518604 0.15283949353786383 0.010979697064268549 0.6886614764813928 0.15283949353786383
ground normal 5 0.1 ccsd full 17 0.0017723798628533176 220417.2940858216 431160.20909849385 -4.569872955360454 0.7981745656046032 60.33115228624188 0.18022222358485207 0.009721141158078596 0.5316584787581178 0.18022222358485207
ground normal 5 0.1 ccsd full 18 0.0004460816881066325 189460425.98212063 337001462.7652207 -7.220224492916391 0.6877732976675935 60.628332416751505 0.04436552095971613 0.006407164023931373 0.16792222024849224 0.04436552095971613
ground normal 5 0.1 ccsd full 19 0.00044544009631859136 123297214.3758418 398873629.27186424 -7.062766881953132 1.2202449433597147 60.626634739738854 0.051303931175183316 0.004948809053410126 0.11818570326114752 0.051303931175183316
ground normal 5 0.1 ccsd full 20 8.939452543574082e-05 6448976069274.8545 19214970273682.668 -11.04371716351147 1.0841515567614084 60.70064285211513 0.012029723267150107 0.0029956738942509757 0.028269852884868385 0.012029723267150107
ground normal 5 0.1 hf full 13 0.04046850076310261 735.8775346839269 1026.183754703726 -2.0240446604448965 0.7489017655775789 59.42931996455192 2.2494292506173856 0.046964278617859276 4.102590067954033 2.2494292506173856
ground normal 5 0.1 hf full 14 0.01780367718123786 30525.166799764746 50978.378505809604 -3.8208085582869886 0.7694624971929782 61.89021594283673 0.5229171395795905 0.03041290012444098 1.2793132292866787 0.5229171395795905
ground normal 5 0.1 hf full 15 0.011518885574506981 1599.781540999 3222.14246584227 -2.4755112854271006 0.9467945447913216 60.814440153655596 1.1289350073783841 0.02524524261905475 1.963868296140717 1.1289350073783841
ground normal 5 0.1 hf full 16 0.005736384277834921 300513.8253670825 734516.5173175499 -4.74995802473679 1.0256078413321539 62.0320629997526 0.2648927539338772 0.01762953708091365 0.5782905564120782 0.2648927539338772
ground normal 5 0.1 hf full 17 0.004132732864178951 9523.753453045494 30265.030258652205 -3.3218612102302 1.3373736465150643 61.644407828823404 0.5060534993169702 0.01543517111146402 0.7821647328510366 0.5060534993169702
ground normal 5 0.1 hf full 18 0.0017007996773790912 48496963.13347432 172213106.7179449 -6.709567589658166 1.3771110248397087 62.175105449360046 0.09851311431754878 0.009714826246943645 0.1857172255650994 0.09851311431754878
ground normal 5 0.1 imsrg full 17 0.00028501700701223957 9500989.439585056 7768708.180090948 -6.079201366025206 0.327579949433569 60.21053595368457 0.04279918119049979 0.007001718675408849 0.32287737250322124 0.04279918119049979
ground normal 5 0.1 imsrg full 18 0.00037315986791396826 308133047.945449 546222119.458209 -7.43758653087697 0.6845220238136256 60.321570416943025 0.038552315753888206 0.0063628404022687355 0.149339110592436 0.038552315753888206
ground normal 5 0.1 mp2 full 15 0.002947332399135976 2256.6369073671044 1944.7564263378613 -2.554872684880667 0.40285991818428574 58.84172399443609 0.5369787353156232 0.012190429896966691 2.234896353654044 0.5369787353156232
ground normal 5 0.1 mp2 full 16 0.0015494002903887632 35367.84883135551 35824.91134699675 -3.76938512595255 0.4337483358662597 59.79591800088757 0.21256332465418146 0.009878505988739105 1.0305858767175735 0.21256332465418146
ground normal 5 0.1 mp2 full 17 0.0014878812924785556 24849.502743833855 38020.66534373769 -3.624359024758912 0.637677649794501 59.74656584356457 0.25664549786618246 0.008748481375780043 0.8659704001438371 0.25664549786618246
ground normal 5 0.1 mp2 full 18 0.0005676069723722518 2823125.8720790306 4407727.112299767 -5.514478555466993 0.6117448431636391 60.16292853313762 0.08116091592362303 0.006046721851509185 0.34146160994638564 0.08116091592362303
ground normal 5 0.28 ccsd full 13 0.06384103820547725 4353.113763614881 7493.632440543505 -2.8818451788336903 0.8611314075791714 122.16638237866472 1.4266250358725172 0.059301295259251645 2.7133137093352815 1.4266250358725172
ground normal 5 0.28 ccsd full 14 0.017580106785976244 1061573.7877969851 1886802.8822667592 -5.4152623755214275 0.7959443645410065 123.95347955171569 0.27672441114690505 0.03285563238225066 0.6678962082843185 0.27672441114690505
ground normal 5 0.28 ccsd full 15 0.014276825919775376 181182.562207104 539889.9726937076 -4.657089658745778 1.2964253350690658 123.78746196163355 0.3774264251708648 0.02906954460495523 0.6274449983664425 0.3774264251708648
ground normal 5 0.28 ccsd full 16 0.001955406246425295 7029269471.768776 17097903246.582893 -9.016039434767695 0.9899962043691957 124.261729832595 0.05210622292845626 0.015796329955060764 0.10123016840501009 0.05210622292845626
ground normal 5 0.28 ccsd full 17 0.0016265403686357045 481519290.46209943 2310247672.8233547 -7.963812738201089 1.9001650543198576 124.23755863224619 0.06432223890463448 0.010344977878372266 0.08562678575380289 0.06432223890463448
ground normal 5 0.28 ccsd full 18 0.00021077637455842622 8304805195033058.0 3.901269268200723e+16 -14.326813880068828 1.7879069175186586 124.3047368331261 0.01115135553350648 0.004272705044741257 0.004128070873903766 0.01115135553350648
ground normal 5 0.28 ccsd full 19 3.1026375517509236e-05 282002173.7514803 1031663987.9245265 -7.9092538617723145 1.3744892575447099 124.27504415224986 0.011119190573722765 0.0013142302508194876 0.0226201877501353 0.011119190573722765
ground normal 5 0.28 ccsd full 20 1.5461576505562218e-05 154648660780.95178 770301702486.9099 -10.204617785643057 1.8154976264604823 124.28262983045569 0.00566180464144709 0.001201784469950148 0.006528346544314445 0.00566180464144709
