# term_ids 3 and 4: QDPT2
# term_ids 5 to 22: QDPT3
#
# Functional dependencies:
#
#   * (num_shells, num_filled, freq, method, p, term_id) -> correction
#
interaction num_shells num_filled freq method p term_id correction
normal 14 2 0.1 imsrg 8 13 -1.4145866385218924e-05
normal 14 2 0.1 imsrg 8 14 -1.4145866385218926e-05
normal 14 2 0.1 imsrg 8 15 8.94846351746166e-07
normal 14 2 0.1 imsrg 8 16 8.948463517461657e-07
normal 14 2 0.1 imsrg 8 17 -2.6363226532988726e-06
normal 14 2 0.1 imsrg 8 18 -2.636322653298873e-06
normal 14 2 0.1 imsrg 8 19 -0.06517995961701323
normal 14 2 0.1 imsrg 8 20 6.793622288401518e-09
normal 14 2 0.1 imsrg 8 21 5.897276430574471e-09
normal 14 2 0.1 imsrg 8 22 5.897276430574472e-09
normal 14 2 0.28 hf 4 3 -0.14528849384775416
normal 14 2 0.28 hf 4 4 0.07926398192144524
normal 14 2 0.28 hf 4 5 0.10587394363719636
normal 14 2 0.28 hf 4 6 0.019655480390445682
normal 14 2 0.28 hf 4 7 -0.019655480390445693
normal 14 2 0.28 hf 4 8 -0.047522710766801174
normal 14 2 0.28 hf 4 9 0.044563587109738394
normal 14 2 0.28 hf 4 10 0.04456358710973847
normal 14 2 0.28 hf 4 11 -0.1305172748900055
normal 14 2 0.28 hf 4 12 0.1628269475025431
normal 14 2 0.28 hf 4 13 0.008427827886731356
normal 14 2 0.28 hf 4 14 0.008427827886731357
normal 14 2 0.28 hf 4 15 -0.0048200096378278635
normal 14 2 0.28 hf 4 16 -0.004820009637827862
normal 14 2 0.28 hf 4 17 -0.06912848441068432
normal 14 2 0.28 hf 4 18 -0.06912848441068432
normal 14 2 0.28 hf 4 19 -0.07342089622928888
normal 14 2 0.28 hf 4 20 0.06733743583478258
normal 14 2 0.28 hf 4 21 0.0011739157979120467
normal 14 2 0.28 hf 4 22 0.0011739157979120472
normal 14 2 0.28 imsrg 4 3 -1.0957655361099481e-07
normal 14 2 0.28 imsrg 4 4 0.03377200861355863
normal 14 2 0.28 imsrg 4 5 1.6811754762362097e-08
normal 14 2 0.28 imsrg 4 6 3.849154380182887e-06
normal 14 2 0.28 imsrg 4 7 -3.849154380182885e-06
normal 14 2 0.28 imsrg 4 8 -0.01308770478329753
normal 14 2 0.28 imsrg 4 9 1.7963910432756275e-08
normal 14 2 0.28 imsrg 4 10 1.7963910432756272e-08
normal 14 2 0.28 imsrg 4 11 -7.624106286048006e-08
normal 14 2 0.28 imsrg 4 12 1.1258423981701958e-07
normal 14 2 0.28 imsrg 4 13 -1.6012245702873475e-06
normal 14 2 0.28 imsrg 4 14 -1.6012245702873475e-06
normal 14 2 0.28 imsrg 4 15 4.4173552720530613e-07
normal 14 2 0.28 imsrg 4 16 4.417355272053062e-07
normal 14 2 0.28 imsrg 4 17 -5.231879440741755e-08
normal 14 2 0.28 imsrg 4 18 -5.231879440741754e-08
normal 14 2 0.28 imsrg 4 19 -5.391874359295939e-08
normal 14 2 0.28 imsrg 4 20 0.024578628861243356
normal 14 2 0.28 imsrg 4 21 -5.974561160854124e-08
normal 14 2 0.28 imsrg 4 22 -5.97456116085419e-08
normal 14 2 0.5 hf 4 3 -0.16572363189547207
normal 14 2 0.5 hf 4 4 0.09291507761019313
normal 14 2 0.5 hf 4 5 0.09676881444902562
normal 14 2 0.5 hf 4 6 0.01778962824571485
normal 14 2 0.5 hf 4 7 -0.017789628245714853
normal 14 2 0.5 hf 4 8 -0.04600586004896815
normal 14 2 0.5 hf 4 9 0.04372912950811599
normal 14 2 0.5 hf 4 10 0.043729129508116034
normal 14 2 0.5 hf 4 11 -0.12723482628733532
normal 14 2 0.5 hf 4 12 0.15848249203371026
normal 14 2 0.5 hf 4 13 0.007970120952052384
normal 14 2 0.5 hf 4 14 0.007970120952052382
normal 14 2 0.5 hf 4 15 -0.004893991927689402
normal 14 2 0.5 hf 4 16 -0.004893991927689402
normal 14 2 0.5 hf 4 17 -0.06612648109143014
normal 14 2 0.5 hf 4 18 -0.06612648109143014
normal 14 2 0.5 hf 4 19 -0.07018521533798465
normal 14 2 0.5 hf 4 20 0.06432275144228607
normal 14 2 0.5 hf 4 21 0.0007252060300175429
normal 14 2 0.5 hf 4 22 0.0007252060300175432
normal 14 2 0.5 imsrg 4 3 -7.941641145205343e-08
normal 14 2 0.5 imsrg 4 4 0.049967533446654236
normal 14 2 0.5 imsrg 4 5 1.087699935275904e-08
normal 14 2 0.5 imsrg 4 6 3.714357256716168e-06
normal 14 2 0.5 imsrg 4 7 -3.714357256716172e-06
normal 14 2 0.5 imsrg 4 8 -0.018210899202750448
normal 14 2 0.5 imsrg 4 9 1.2130450665664469e-08
normal 14 2 0.5 imsrg 4 10 1.213045066566449e-08
normal 14 2 0.5 imsrg 4 11 -4.7778847383573306e-08
normal 14 2 0.5 imsrg 4 12 7.003543546819465e-08
normal 14 2 0.5 imsrg 4 13 3.466987302337628e-07
normal 14 2 0.5 imsrg 4 14 3.4669873023376357e-07
normal 14 2 0.5 imsrg 4 15 5.031684928492476e-07
normal 14 2 0.5 imsrg 4 16 5.031684928492477e-07
normal 14 2 0.5 imsrg 4 17 -3.23819811196425e-08
normal 14 2 0.5 imsrg 4 18 -3.23819811196425e-08
normal 14 2 0.5 imsrg 4 19 -3.390232299306297e-08
normal 14 2 0.5 imsrg 4 20 0.03175119500591419
normal 14 2 0.5 imsrg 4 21 -2.335022400628837e-07
normal 14 2 0.5 imsrg 4 22 -2.335022400628829e-07
normal 14 2 1.0 hf 4 3 -0.18776700589041578
normal 14 2 1.0 hf 4 4 0.10764938602233226
normal 14 2 1.0 hf 4 5 0.08265750634281822
normal 14 2 1.0 hf 4 6 0.014798614231467857
normal 14 2 1.0 hf 4 7 -0.01479861423146784
normal 14 2 1.0 hf 4 8 -0.041054440612334576
normal 14 2 1.0 hf 4 9 0.040097313297702865
normal 14 2 1.0 hf 4 10 0.04009731329770284
normal 14 2 1.0 hf 4 11 -0.11574700820863422
normal 14 2 1.0 hf 4 12 0.14388659751689997
normal 14 2 1.0 hf 4 13 0.006919991926114955
normal 14 2 1.0 hf 4 14 0.006919991926114956
normal 14 2 1.0 hf 4 15 -0.004597698567348099
normal 14 2 1.0 hf 4 16 -0.004597698567348099
normal 14 2 1.0 hf 4 17 -0.059057100761836255
normal 14 2 1.0 hf 4 18 -0.059057100761836255
normal 14 2 1.0 hf 4 19 -0.06260122538674617
normal 14 2 1.0 hf 4 20 0.056544099225361626
normal 14 2 1.0 hf 4 21 0.00023124000370927303
normal 14 2 1.0 hf 4 22 0.00023124000370927303
normal 14 2 1.0 imsrg 4 3 -1.7332068124604753e-07
normal 14 2 1.0 imsrg 4 4 0.07104433879769083
normal 14 2 1.0 imsrg 4 5 2.3901240523919002e-08
normal 14 2 1.0 imsrg 4 6 6.6987746691236054e-06
normal 14 2 1.0 imsrg 4 7 -6.6987746691236105e-06
normal 14 2 1.0 imsrg 4 8 -0.022381345871240937
normal 14 2 1.0 imsrg 4 9 2.449165386788505e-08
normal 14 2 1.0 imsrg 4 10 2.4491653867885082e-08
normal 14 2 1.0 imsrg 4 11 -8.739526057232466e-08
normal 14 2 1.0 imsrg 4 12 1.2793970808036137e-07
normal 14 2 1.0 imsrg 4 13 3.3935154573881607e-06
normal 14 2 1.0 imsrg 4 14 3.3935154573881595e-06
normal 14 2 1.0 imsrg 4 15 2.817574295869603e-07
normal 14 2 1.0 imsrg 4 16 2.8175742958696037e-07
normal 14 2 1.0 imsrg 4 17 -5.844593639668693e-08
normal 14 2 1.0 imsrg 4 18 -5.8445936396686916e-08
normal 14 2 1.0 imsrg 4 19 -6.18150018896287e-08
normal 14 2 1.0 imsrg 4 20 0.03627502333715212
normal 14 2 1.0 imsrg 4 21 2.704266216079779e-07
normal 14 2 1.0 imsrg 4 22 2.70426621607979e-07
normal 14 3 0.28 hf 8 3 -0.1628586987398644
normal 14 3 0.28 hf 8 4 0.1188334023156526
normal 14 3 0.28 hf 8 5 0.10444071213437553
normal 14 3 0.28 hf 8 6 0.023150317281924026
normal 14 3 0.28 hf 8 7 -0.02315031728192401
normal 14 3 0.28 hf 8 8 -0.05923692896318162
normal 14 3 0.28 hf 8 9 0.04597282947414442
normal 14 3 0.28 hf 8 10 0.04597282947414438
normal 14 3 0.28 hf 8 11 -0.24858653913489637
normal 14 3 0.28 hf 8 12 0.2879586407403042
normal 14 3 0.28 hf 8 13 0.017055507601762325
normal 14 3 0.28 hf 8 14 0.01705550760176232
normal 14 3 0.28 hf 8 15 -0.011476158898394026
normal 14 3 0.28 hf 8 16 -0.01147615889839402
normal 14 3 0.28 hf 8 17 -0.06686278669332268
normal 14 3 0.28 hf 8 18 -0.06686278669332267
normal 14 3 0.28 hf 8 19 -0.07469659532940619
normal 14 3 0.28 hf 8 20 0.07851049104383127
normal 14 3 0.28 hf 8 21 -0.0073514510430867114
normal 14 3 0.28 hf 8 22 -0.0073514510430867114
normal 14 3 0.28 imsrg 8 3 -8.484523613159763e-08
normal 14 3 0.28 imsrg 8 4 0.05113179296945734
normal 14 3 0.28 imsrg 8 5 1.2533732512843068e-08
normal 14 3 0.28 imsrg 8 6 2.1564651230092443e-06
normal 14 3 0.28 imsrg 8 7 -2.156465123009241e-06
normal 14 3 0.28 imsrg 8 8 -0.017110915543146133
normal 14 3 0.28 imsrg 8 9 1.1474672996098121e-08
normal 14 3 0.28 imsrg 8 10 1.147467299609809e-08
normal 14 3 0.28 imsrg 8 11 -1.1771748475627144e-07
normal 14 3 0.28 imsrg 8 12 1.4424443820827458e-07
normal 14 3 0.28 imsrg 8 13 -6.231259971244309e-06
normal 14 3 0.28 imsrg 8 14 -6.2312599712443035e-06
normal 14 3 0.28 imsrg 8 15 2.0601311565802088e-07
normal 14 3 0.28 imsrg 8 16 2.0601311565802112e-07
normal 14 3 0.28 imsrg 8 17 -3.596484174888447e-08
normal 14 3 0.28 imsrg 8 18 -3.5964841748884484e-08
normal 14 3 0.28 imsrg 8 19 -3.783663825347199e-08
normal 14 3 0.28 imsrg 8 20 0.030649604954432447
normal 14 3 0.28 imsrg 8 21 -1.4616240855346457e-07
normal 14 3 0.28 imsrg 8 22 -1.46162408553464e-07
normal 14 3 0.5 hf 8 3 -0.1849574601640288
normal 14 3 0.5 hf 8 4 0.13806117288600472
normal 14 3 0.5 hf 8 5 0.09481072424776817
normal 14 3 0.5 hf 8 6 0.021090571230804395
normal 14 3 0.5 hf 8 7 -0.021090571230804413
normal 14 3 0.5 hf 8 8 -0.05692072455714229
normal 14 3 0.5 hf 8 9 0.04454473559266247
normal 14 3 0.5 hf 8 10 0.04454473559266244
normal 14 3 0.5 hf 8 11 -0.2386157682990074
normal 14 3 0.5 hf 8 12 0.27675805774512796
normal 14 3 0.5 hf 8 13 0.015691443684694096
normal 14 3 0.5 hf 8 14 0.015691443684694096
normal 14 3 0.5 hf 8 15 -0.011277155210742702
normal 14 3 0.5 hf 8 16 -0.0112771552107427
normal 14 3 0.5 hf 8 17 -0.0625850153438759
normal 14 3 0.5 hf 8 18 -0.0625850153438759
normal 14 3 0.5 hf 8 19 -0.07020648786515855
normal 14 3 0.5 hf 8 20 0.07358443034003569
normal 14 3 0.5 hf 8 21 -0.0076249331331651755
normal 14 3 0.5 hf 8 22 -0.0076249331331651755
normal 14 3 0.5 imsrg 8 3 -7.191806563442209e-08
normal 14 3 0.5 imsrg 8 4 0.07321982167734571
normal 14 3 0.5 imsrg 8 5 9.808601691010352e-09
normal 14 3 0.5 imsrg 8 6 2.697244829406456e-06
normal 14 3 0.5 imsrg 8 7 -2.697244829406456e-06
normal 14 3 0.5 imsrg 8 8 -0.022801157551618878
normal 14 3 0.5 imsrg 8 9 9.944152985465934e-09
normal 14 3 0.5 imsrg 8 10 9.944152985465898e-09
normal 14 3 0.5 imsrg 8 11 -7.806031055597568e-08
normal 14 3 0.5 imsrg 8 12 9.792023897796407e-08
normal 14 3 0.5 imsrg 8 13 -1.9809848225091993e-06
normal 14 3 0.5 imsrg 8 14 -1.9809848225092e-06
normal 14 3 0.5 imsrg 8 15 8.755476522647023e-07
normal 14 3 0.5 imsrg 8 16 8.755476522647028e-07
normal 14 3 0.5 imsrg 8 17 -2.6825331741922197e-08
normal 14 3 0.5 imsrg 8 18 -2.6825331741922197e-08
normal 14 3 0.5 imsrg 8 19 -2.9316541702910215e-08
normal 14 3 0.5 imsrg 8 20 0.03778046582050423
normal 14 3 0.5 imsrg 8 21 -3.415222156659981e-07
normal 14 3 0.5 imsrg 8 22 -3.4152221566599823e-07
normal 14 3 1.0 hf 8 3 -0.20816031035639257
normal 14 3 1.0 hf 8 4 0.15853143591155072
normal 14 3 1.0 hf 8 5 0.08015803957006323
normal 14 3 1.0 hf 8 6 0.0176463773424624
normal 14 3 1.0 hf 8 7 -0.017646377342462393
normal 14 3 1.0 hf 8 8 -0.050476915929837586
normal 14 3 1.0 hf 8 9 0.04027651931361931
normal 14 3 1.0 hf 8 10 0.040276519313619454
normal 14 3 1.0 hf 8 11 -0.2127455277617003
normal 14 3 1.0 hf 8 12 0.2470176765786791
normal 14 3 1.0 hf 8 13 0.01314260923190519
normal 14 3 1.0 hf 8 14 0.013142609231905186
normal 14 3 1.0 hf 8 15 -0.010153129498237101
normal 14 3 1.0 hf 8 16 -0.010153129498237098
normal 14 3 1.0 hf 8 17 -0.05456479582596737
normal 14 3 1.0 hf 8 18 -0.05456479582596737
normal 14 3 1.0 hf 8 19 -0.06130844771386229
normal 14 3 1.0 hf 8 20 0.06357734443560924
normal 14 3 1.0 hf 8 21 -0.007325219872187634
normal 14 3 1.0 hf 8 22 -0.007325219872187634
normal 14 3 1.0 imsrg 8 3 -1.8250862350575969e-07
normal 14 3 1.0 imsrg 8 4 0.10213331119795967
normal 14 3 1.0 imsrg 8 5 2.6283770987447996e-08
normal 14 3 1.0 imsrg 8 6 6.757753320225505e-06
normal 14 3 1.0 imsrg 8 7 -6.75775332022551e-06
normal 14 3 1.0 imsrg 8 8 -0.027341777071450694
normal 14 3 1.0 imsrg 8 9 2.5132786623937127e-08
normal 14 3 1.0 imsrg 8 10 2.513278662393704e-08
normal 14 3 1.0 imsrg 8 11 -1.4732805481375352e-07
normal 14 3 1.0 imsrg 8 12 1.9269607686786983e-07
normal 14 3 1.0 imsrg 8 13 2.835931924029632e-06
normal 14 3 1.0 imsrg 8 14 2.83593192402963e-06
normal 14 3 1.0 imsrg 8 15 7.977130290727721e-07
normal 14 3 1.0 imsrg 8 16 7.97713029072773e-07
normal 14 3 1.0 imsrg 8 17 -5.856790796227235e-08
normal 14 3 1.0 imsrg 8 18 -5.856790796227234e-08
normal 14 3 1.0 imsrg 8 19 -6.54433707974484e-08
normal 14 3 1.0 imsrg 8 20 0.04181501865399417
normal 14 3 1.0 imsrg 8 21 3.8309709717781116e-07
normal 14 3 1.0 imsrg 8 22 3.83097097177813e-07
normal 14 4 0.1 hf 16 3 -0.13378445193971206
normal 14 4 0.1 hf 16 4 0.10660177934526387
normal 14 4 0.1 hf 16 5 0.10570224674726589
normal 14 4 0.1 hf 16 6 0.029567208932014855
normal 14 4 0.1 hf 16 7 -0.029567208932014886
normal 14 4 0.1 hf 16 8 -0.06777160251518412
normal 14 4 0.1 hf 16 9 0.044804556813349244
normal 14 4 0.1 hf 16 10 0.04480455681334939
normal 14 4 0.1 hf 16 11 -0.3528577665992723
normal 14 4 0.1 hf 16 12 0.39748912160857275
normal 14 4 0.1 hf 16 13 0.017596416054636924
normal 14 4 0.1 hf 16 14 0.017596416054636924
normal 14 4 0.1 hf 16 15 -0.008743981291380546
normal 14 4 0.1 hf 16 16 -0.00874398129138054
normal 14 4 0.1 hf 16 17 -0.06448251444845213
normal 14 4 0.1 hf 16 18 -0.06448251444845213
normal 14 4 0.1 hf 16 19 -0.07500702179965672
normal 14 4 0.1 hf 16 20 0.08419105773924163
normal 14 4 0.1 hf 16 21 -0.009829024625251937
normal 14 4 0.1 hf 16 22 -0.009829024625251937
normal 14 4 0.28 hf 16 3 -0.178696488712557
normal 14 4 0.28 hf 16 4 0.15020414120931017
normal 14 4 0.28 hf 16 5 0.1016757264397932
normal 14 4 0.28 hf 16 6 0.028459016458240807
normal 14 4 0.28 hf 16 7 -0.028459016458240678
normal 14 4 0.28 hf 16 8 -0.07265829086464033
normal 14 4 0.28 hf 16 9 0.047479668254121976
normal 14 4 0.28 hf 16 10 0.04747966825412214
normal 14 4 0.28 hf 16 11 -0.37171391769021417
normal 14 4 0.28 hf 16 12 0.41936279455121134
normal 14 4 0.28 hf 16 13 0.022195547667893396
normal 14 4 0.28 hf 16 14 0.022195547667893396
normal 14 4 0.28 hf 16 15 -0.015466542784966621
normal 14 4 0.28 hf 16 16 -0.015466542784966618
normal 14 4 0.28 hf 16 17 -0.06240241144585134
normal 14 4 0.28 hf 16 18 -0.06240241144585133
normal 14 4 0.28 hf 16 19 -0.07367982890505352
normal 14 4 0.28 hf 16 20 0.08289761820381342
normal 14 4 0.28 hf 16 21 -0.01431209248913064
normal 14 4 0.28 hf 16 22 -0.014312092489130648
normal 14 4 0.28 imsrg 16 3 -3.851146140392964e-07
normal 14 4 0.28 imsrg 16 4 0.06461554164271295
normal 14 4 0.28 imsrg 16 5 5.982575096452133e-08
normal 14 4 0.28 imsrg 16 6 6.342099824135169e-06
normal 14 4 0.28 imsrg 16 7 -6.342099824135152e-06
normal 14 4 0.28 imsrg 16 8 -0.020782478214146378
normal 14 4 0.28 imsrg 16 9 5.3621815136243786e-08
normal 14 4 0.28 imsrg 16 10 5.362181513624371e-08
normal 14 4 0.28 imsrg 16 11 -6.372002982218115e-07
normal 14 4 0.28 imsrg 16 12 7.633342405007243e-07
normal 14 4 0.28 imsrg 16 13 -1.1355413272439635e-05
normal 14 4 0.28 imsrg 16 14 -1.1355413272439638e-05
normal 14 4 0.28 imsrg 16 15 1.2516211921231184e-06
normal 14 4 0.28 imsrg 16 16 1.2516211921231182e-06
normal 14 4 0.28 imsrg 16 17 -1.563538778880478e-07
normal 14 4 0.28 imsrg 16 18 -1.563538778880478e-07
normal 14 4 0.28 imsrg 16 19 -1.7547805915360078e-07
normal 14 4 0.28 imsrg 16 20 0.03509681438105238
normal 14 4 0.28 imsrg 16 21 1.2339553618275178e-09
normal 14 4 0.28 imsrg 16 22 1.2339553618272721e-09
normal 14 4 1.0 hf 16 3 -0.22845265014309607
normal 14 4 1.0 hf 16 4 0.19887678956983273
normal 14 4 1.0 hf 16 5 0.07813959606751929
normal 14 4 1.0 hf 16 6 0.021287145419108824
normal 14 4 1.0 hf 16 7 -0.02128714541910885
normal 14 4 1.0 hf 16 8 -0.06070668626435687
normal 14 4 1.0 hf 16 9 0.041338111436469316
normal 14 4 1.0 hf 16 10 0.041338111436469094
normal 14 4 1.0 hf 16 11 -0.31374240289336447
normal 14 4 1.0 hf 16 12 0.35509927507312256
normal 14 4 1.0 hf 16 13 0.01655085738934297
normal 14 4 1.0 hf 16 14 0.016550857389342977
normal 14 4 1.0 hf 16 15 -0.013949693412612152
normal 14 4 1.0 hf 16 16 -0.013949693412612159
normal 14 4 1.0 hf 16 17 -0.04905280826713149
normal 14 4 1.0 hf 16 18 -0.04905280826713148
normal 14 4 1.0 hf 16 19 -0.05828206634376346
normal 14 4 1.0 hf 16 20 0.06499283073188938
normal 14 4 1.0 hf 16 21 -0.014115708293467831
normal 14 4 1.0 hf 16 22 -0.014115708293467833
normal 14 4 1.0 imsrg 16 3 -1.922159431353191e-07
normal 14 4 1.0 imsrg 16 4 0.1264625949252783
normal 14 4 1.0 imsrg 16 5 2.789591994115878e-08
normal 14 4 1.0 imsrg 16 6 8.20697065953557e-06
normal 14 4 1.0 imsrg 16 7 -8.206970659535558e-06
normal 14 4 1.0 imsrg 16 8 -0.03223810449391362
normal 14 4 1.0 imsrg 16 9 2.5439114671806567e-08
normal 14 4 1.0 imsrg 16 10 2.5439114671806563e-08
normal 14 4 1.0 imsrg 16 11 -1.9658672385028628e-07
normal 14 4 1.0 imsrg 16 12 2.477138953887512e-07
normal 14 4 1.0 imsrg 16 13 1.2075242219859592e-06
normal 14 4 1.0 imsrg 16 14 1.2075242219859558e-06
normal 14 4 1.0 imsrg 16 15 6.839698841793543e-07
normal 14 4 1.0 imsrg 16 16 6.839698841793531e-07
normal 14 4 1.0 imsrg 16 17 -5.8582761765059225e-08
normal 14 4 1.0 imsrg 16 18 -5.8582761765059225e-08
normal 14 4 1.0 imsrg 16 19 -6.826240510119704e-08
normal 14 4 1.0 imsrg 16 20 0.0455569193165982
normal 14 4 1.0 imsrg 16 21 1.589914098593353e-06
normal 14 4 1.0 imsrg 16 22 1.5899140985933547e-06
normal 14 5 0.1 hf 24 3 -0.14292655648894925
normal 14 5 0.1 hf 24 4 0.13082831507524595
normal 14 5 0.1 hf 24 5 0.10032986155227333
normal 14 5 0.1 hf 24 6 0.0257889246764972
normal 14 5 0.1 hf 24 7 -0.025788924676497287
normal 14 5 0.1 hf 24 8 -0.07529188250340024
normal 14 5 0.1 hf 24 9 0.0494314323230223
normal 14 5 0.1 hf 24 10 0.04943143232302229
normal 14 5 0.1 hf 24 11 -0.5157622655025049
normal 14 5 0.1 hf 24 12 0.5768958207218783
normal 14 5 0.1 hf 24 13 0.017637051622087733
normal 14 5 0.1 hf 24 14 0.01763705162208773
normal 14 5 0.1 hf 24 15 -0.005979080604492979
normal 14 5 0.1 hf 24 16 -0.005979080604492993
normal 14 5 0.1 hf 24 17 -0.06387824394194169
normal 14 5 0.1 hf 24 18 -0.06387824394194168
normal 14 5 0.1 hf 24 19 -0.07535782943023266
normal 14 5 0.1 hf 24 20 0.08672489406925894
normal 14 5 0.1 hf 24 21 -0.02209199267771568
normal 14 5 0.1 hf 24 22 -0.022091992677715677
normal 14 5 0.1 imsrg 24 3 -1.3505338018799604e-07
normal 14 5 0.1 imsrg 24 4 0.0415913539419322
normal 14 5 0.1 imsrg 24 5 1.645281836658317e-08
normal 14 5 0.1 imsrg 24 6 -6.545525038668853e-07
normal 14 5 0.1 imsrg 24 7 6.545525038668844e-07
normal 14 5 0.1 imsrg 24 8 -0.012873023376049363
normal 14 5 0.1 imsrg 24 9 1.2179849009880898e-08
normal 14 5 0.1 imsrg 24 10 1.2179849009880989e-08
normal 14 5 0.1 imsrg 24 11 -1.1837205850058047e-06
normal 14 5 0.1 imsrg 24 12 1.2925127694653158e-06
normal 14 5 0.1 imsrg 24 13 -1.8342394672496268e-05
normal 14 5 0.1 imsrg 24 14 -1.8342394672496268e-05
normal 14 5 0.1 imsrg 24 15 -3.3078372803218205e-06
normal 14 5 0.1 imsrg 24 16 -3.3078372803218234e-06
normal 14 5 0.1 imsrg 24 17 -6.794929204809454e-08
normal 14 5 0.1 imsrg 24 18 -6.794929204809457e-08
normal 14 5 0.1 imsrg 24 19 -6.217329295256596e-08
normal 14 5 0.1 imsrg 24 20 0.025141995926874595
normal 14 5 0.1 imsrg 24 21 -3.3860982166396745e-07
normal 14 5 0.1 imsrg 24 22 -3.386098216639671e-07
normal 14 5 0.28 hf 24 3 -0.18892696988348806
normal 14 5 0.28 hf 24 4 0.18719907759462212
normal 14 5 0.28 hf 24 5 0.09373989840822773
normal 14 5 0.28 hf 24 6 0.02826334805945037
normal 14 5 0.28 hf 24 7 -0.028263348059450372
normal 14 5 0.28 hf 24 8 -0.08332697364466524
normal 14 5 0.28 hf 24 9 0.050364000216491886
normal 14 5 0.28 hf 24 10 0.05036400021649218
normal 14 5 0.28 hf 24 11 -0.5251225205299983
normal 14 5 0.28 hf 24 12 0.5852047304416754
normal 14 5 0.28 hf 24 13 0.02553671945772841
normal 14 5 0.28 hf 24 14 0.02553671945772839
normal 14 5 0.28 hf 24 15 -0.014685639266860248
normal 14 5 0.28 hf 24 16 -0.01468563926686026
normal 14 5 0.28 hf 24 17 -0.059872408528183554
normal 14 5 0.28 hf 24 18 -0.05987240852818356
normal 14 5 0.28 hf 24 19 -0.07372324036515944
normal 14 5 0.28 hf 24 20 0.08446740336987328
normal 14 5 0.28 hf 24 21 -0.027203587182856037
normal 14 5 0.28 hf 24 22 -0.02720358718285604
normal 14 5 0.28 imsrg 24 3 -5.238878581102381e-07
normal 14 5 0.28 imsrg 24 4 0.08288757495155927
normal 14 5 0.28 imsrg 24 5 8.888876654754549e-08
normal 14 5 0.28 imsrg 24 6 5.820613716658705e-06
normal 14 5 0.28 imsrg 24 7 -5.82061371665871e-06
normal 14 5 0.28 imsrg 24 8 -0.024988776387104446
normal 14 5 0.28 imsrg 24 9 7.449800278412286e-08
normal 14 5 0.28 imsrg 24 10 7.44980027841231e-08
normal 14 5 0.28 imsrg 24 11 -1.0789653749021605e-06
normal 14 5 0.28 imsrg 24 12 1.2479996008629542e-06
normal 14 5 0.28 imsrg 24 13 -3.306214869918711e-05
normal 14 5 0.28 imsrg 24 14 -3.3062148699187115e-05
normal 14 5 0.28 imsrg 24 15 1.0515553641169684e-06
normal 14 5 0.28 imsrg 24 16 1.051555364116966e-06
normal 14 5 0.28 imsrg 24 17 -2.133255583650141e-07
normal 14 5 0.28 imsrg 24 18 -2.133255583650141e-07
normal 14 5 0.28 imsrg 24 19 -2.458759677043403e-07
normal 14 5 0.28 imsrg 24 20 0.0406979211852495
normal 14 5 0.28 imsrg 24 21 -9.502167107696546e-07
normal 14 5 0.28 imsrg 24 22 -9.502167107696526e-07
normal 14 5 1.0 hf 24 3 -0.23866465421622543
normal 14 5 1.0 hf 24 4 0.23488463682364358
normal 14 5 1.0 hf 24 5 0.07358956997751935
normal 14 5 1.0 hf 24 6 0.021783040653075743
normal 14 5 1.0 hf 24 7 -0.021783040653075764
normal 14 5 1.0 hf 24 8 -0.06649000126608436
normal 14 5 1.0 hf 24 9 0.041458539976570216
normal 14 5 1.0 hf 24 10 0.041458539976569966
normal 14 5 1.0 hf 24 11 -0.4237775365584759
normal 14 5 1.0 hf 24 12 0.47169852537095214
normal 14 5 1.0 hf 24 13 0.021734993725374137
normal 14 5 1.0 hf 24 14 0.02173499372537413
normal 14 5 1.0 hf 24 15 -0.018866727377547483
normal 14 5 1.0 hf 24 16 -0.018866727377547483
normal 14 5 1.0 hf 24 17 -0.043007377199479696
normal 14 5 1.0 hf 24 18 -0.043007377199479696
normal 14 5 1.0 hf 24 19 -0.054423872009907226
normal 14 5 1.0 hf 24 20 0.05868900297010242
normal 14 5 1.0 hf 24 21 -0.024804729932324368
normal 14 5 1.0 hf 24 22 -0.024804729932324368
normal 14 5 1.0 imsrg 24 3 -2.07116497467877e-07
normal 14 5 1.0 imsrg 24 4 0.1473842552284249
normal 14 5 1.0 imsrg 24 5 3.2588458969160084e-08
normal 14 5 1.0 imsrg 24 6 8.587569409696405e-06
normal 14 5 1.0 imsrg 24 7 -8.587569409696446e-06
normal 14 5 1.0 imsrg 24 8 -0.03507779879941671
normal 14 5 1.0 imsrg 24 9 2.7419508993714852e-08
normal 14 5 1.0 imsrg 24 10 2.74195089937148e-08
normal 14 5 1.0 imsrg 24 11 -2.465150176288162e-07
normal 14 5 1.0 imsrg 24 12 3.014503104738144e-07
normal 14 5 1.0 imsrg 24 13 -2.1875513855951518e-06
normal 14 5 1.0 imsrg 24 14 -2.1875513855951484e-06
normal 14 5 1.0 imsrg 24 15 4.85679498586733e-07
normal 14 5 1.0 imsrg 24 16 4.856794985867377e-07
normal 14 5 1.0 imsrg 24 17 -6.109449270906207e-08
normal 14 5 1.0 imsrg 24 18 -6.109449270906207e-08
normal 14 5 1.0 imsrg 24 19 -7.449411362493418e-08
normal 14 5 1.0 imsrg 24 20 0.04563989829008557
normal 14 5 1.0 imsrg 24 21 2.111021550091208e-06
normal 14 5 1.0 imsrg 24 22 2.1110215500912054e-06
normal 14 6 0.1 hf 36 3 -0.15574025883189188
