num_shells num_filled freq ml p   label energy
          13          4  1.0  2  11 rm    11.26444073870542
          14          2  0.1  0   8 add   1.1518566596476494
          14          2  0.1  0   1 rm    0.8912029442604201
          14          2  0.1  1  14 add   1.212447790815603
          14          2  0.1  1   5 rm    0.9434494256253498
          14          2  0.1  2   7 add   1.1247523922401597
          14          2 0.28  0   8 add   2.3720877534417135
          14          2 0.28  0   1 rm    1.7325442551338093
          14          2 0.28  1  14 add   2.5673429753502734
          14          2 0.28  1   5 rm    1.911999301292315
          14          2 0.28  2   7 add   2.3207927943041886
          14          2  1.0  0   8 add   6.067625240675118
          14          2  1.0  0   1 rm    3.945678049200262
          14          2  1.0  1  14 add   6.872768624983272
          14          2  1.0  1   5 rm    4.725324302810894
          14          2  1.0  2   7 add   5.97052433668328
          14          3  0.1  0  24 add   1.9016086446191514
          14          3  0.1  0   9 rm    1.6740872587288074
          14          3  0.1  1  14 add   1.8447920950960182
          14          3  0.1  1   5 rm    1.6154069833239406
          14          3  0.1  2  22 add   1.9015535319594559
          14          3  0.1  2  11 rm    1.6599796740240895
          14          3 0.28  0  24 add   3.9420158858010477
          14          3 0.28  0   9 rm    3.37526762666666
          14          3 0.28  1  14 add   3.7564940206671884
          14          3 0.28  1   5 rm    3.1929702031345886
          14          3 0.28  2  22 add   3.9320774911047525
          14          3 0.28  2  11 rm    3.342065564519782
          14          3  1.0  0  24 add   10.14328593112179
          14          3  1.0  0   9 rm    8.20685896070181
          14          3  1.0  1  14 add   9.37977011558929
          14          3  1.0  1   5 rm    7.4669850789691345
          14          3  1.0  2  22 add   10.107131222703405
          14          3  1.0  2  11 rm    8.136627042508062
          14          4  0.1  0  24 add   2.6327498447544344
          14          4  0.1  0   9 rm    2.420450208093646
          14          4  0.1  1  34 add   2.683575448564088
          14          4  0.1  1  17 rm    2.4698462867879045
          14          4  0.1  2  22 add   2.620665851589704
          14          4  0.1  2  11 rm    2.4113587246703414
          14          4 0.28  0  24 add   5.314216499443647
          14          4 0.28  0   9 rm    4.803672284296862
          14          4 0.28  1  34 add   5.476147712147379
          14          4 0.28  1  17 rm    4.957995431932853
          14          4 0.28  2  22 add   5.291316362760984
          14          4 0.28  2  11 rm    4.7813533402226875
          14          4  1.0  0  24 add   13.088309900387774
          14          4  1.0  0   9 rm    11.317031618939424
          14          4  1.0  1  34 add   13.758371048161077
          14          4  1.0  1  17 rm    11.9748909880468
          14          4  1.0  2  22 add   13.029731464995855
          14          4  1.0  2  11 rm    11.264236726782242
          15          2  0.1  0   8 add   1.1518485846415445
          15          2  0.1  0   1 rm    0.8911772934060225
          15          2  0.1  1  14 add   1.212433285293903
          15          2  0.1  1   5 rm    0.9434293638918266
