num_shells num_filled freq ml p   label energy
           9          3 0.28  1  14 add   3.412264701486333
           9          3 0.28  1   5 rm    2.919105261386982
           9          3 0.28  2  22 add   3.5717327313934795
           9          3 0.28  2  11 rm    3.031003199556409
           9          3  1.0  0  24 add   9.688779840333067
           9          3  1.0  0   9 rm    7.97138836707076
           9          3  1.0  1  14 add   8.979210868236796
           9          3  1.0  1   5 rm    7.460853049110066
           9          3  1.0  2  22 add   9.605642155010095
           9          3  1.0  2  11 rm    7.920554615546396
           9          4 0.28  0  24 add   4.8982724815594505
           9          4 0.28  0   9 rm    4.3806968680166
           9          4 0.28  1  34 add   4.890024767515981
           9          4 0.28  1  17 rm    4.520850497351031
           9          4 0.28  2  22 add   4.862765959872407
           9          4 0.28  2  11 rm    4.383323339498065
           9          4  1.0  0  24 add   12.230647066157767
           9          4  1.0  0   9 rm    10.764983860465286
           9          4  1.0  1  34 add   12.480129050898507
           9          4  1.0  1  17 rm    11.251852846604514
           9          4  1.0  2  22 add   12.161343931752205
           9          4  1.0  2  11 rm    10.733586980345553
