# Addition and removal energies using IMSRG
#
# is_hole: 0 => addition energy, 1 => removal energy
#
num_shells	num_filled	freq	method	is_hole	energy
6	3	0.28	IMSRG	0	4.268305281873851
6	3	0.28	IMSRG+QPT2	1	3.778908075423081
6	3	0.28	IMSRG+QPT2	0	4.222039981156417
6	3	0.28	IMSRG+QPT3	1	3.7994310128036926
6	3	0.28	IMSRG+QPT3	0	4.2149006071018045
6	3	0.5	HF	1	5.6137600409442365
6	3	0.5	HF	0	6.138931744474915
6	3	0.5	HF+QPT2	1	5.620534080657214
6	3	0.5	HF+QPT2	0	6.140824988657572
6	3	0.5	HF+QPT3	1	5.649410570406025
6	3	0.5	HF+QPT3	0	6.247068481802997
6	3	0.5	IMSRG	1	5.469542950685512
6	3	0.5	IMSRG	0	6.261008951422495
6	3	0.5	IMSRG+QPT2	1	5.564311325934812
6	3	0.5	IMSRG+QPT2	0	6.193227960501534
6	3	0.5	IMSRG+QPT3	1	5.584826149015274
6	3	0.5	IMSRG+QPT3	0	6.185183011434302
6	3	1.0	HF	1	9.0379275621105
6	3	1.0	HF	0	10.017290160664153
6	3	1.0	HF+QPT2	1	9.047578198715085
6	3	1.0	HF+QPT2	0	10.005286206862928
6	3	1.0	HF+QPT3	1	9.063092166623587
6	3	1.0	HF+QPT3	0	10.095668366560815
6	3	1.0	IMSRG	1	8.876899285680144
6	3	1.0	IMSRG	0	10.14203512542288
6	3	1.0	IMSRG+QPT2	1	8.995122277898169
6	3	1.0	IMSRG+QPT2	0	10.046699789247572
6	3	1.0	IMSRG+QPT3	1	9.011782782188844
6	3	1.0	IMSRG+QPT3	0	10.03934463036214
6	4	0.1	HF	1	3.4010568844503664
6	4	0.1	HF	0	3.5804917061938863
6	4	0.1	HF+QPT2	1	3.393232941596312
6	4	0.1	HF+QPT2	0	3.554182873075959
6	4	0.1	HF+QPT3	1	3.4314632220690675
6	4	0.1	HF+QPT3	0	3.6238259276747864
6	4	0.1	IMSRG	1	3.2780613740724127
6	4	0.1	IMSRG	0	3.6202412960912214
6	4	0.1	IMSRG+QPT2	1	3.3270962307333547
6	4	0.1	IMSRG+QPT2	0	3.5941315049936664
6	4	0.1	IMSRG+QPT3	1	3.3443407780576484
6	4	0.1	IMSRG+QPT3	0	3.590114025100539
6	4	0.28	HF	1	6.103707178830955
6	4	0.28	HF	0	6.582854496697259
6	4	0.28	HF+QPT2	1	6.102978381937751
6	4	0.28	HF+QPT2	0	6.559368824100658
6	4	0.28	HF+QPT3	1	6.145679735307353
6	4	0.28	HF+QPT3	0	6.6332424951452555
6	4	0.28	IMSRG	1	5.985336732655259
6	4	0.28	IMSRG	0	6.6496694691104645
6	4	0.28	IMSRG+QPT2	1	6.0660851326835825
6	4	0.28	IMSRG+QPT2	0	6.5923143733463645
6	4	0.28	IMSRG+QPT3	1	6.084325983947423
6	4	0.28	IMSRG+QPT3	0	6.590975429849245
6	4	1.0	HF	1	13.486006833595816
6	4	1.0	HF	0	14.918092953040018
6	4	1.0	HF+QPT2	1	13.510565409135946
6	4	1.0	HF+QPT2	0	14.911905473078553
6	4	1.0	HF+QPT3	1	13.54506530057275
6	4	1.0	HF+QPT3	0	14.982467352982233
6	4	1.0	IMSRG	1	13.372093695359506
6	4	1.0	IMSRG	0	15.02163562267382
6	4	1.0	IMSRG+QPT2	1	13.49399066665673
6	4	1.0	IMSRG+QPT2	0	14.939125920574934
