# iter = 0: without QDPT3 correction
# iter = 1: includes QDPT3 correction
#
# Functional dependencies:
#
#   * (interaction, num_shells, num_filled, freq, method, p) -> correction
#
interaction num_shells num_filled freq method p iter energy
sigmaA=0.5 9 4 0.28 hf 36 1 5.221815495893123
sigmaA=0.5 9 4 0.28 imsrg 8 0 4.779863789637034
sigmaA=0.5 9 4 0.28 imsrg 8 1 4.849438569405237
sigmaA=0.5 9 4 0.28 imsrg 10 0 4.757455554362941
sigmaA=0.5 9 4 0.28 imsrg 10 1 4.821948985539951
sigmaA=0.5 9 4 0.28 imsrg 16 0 4.982756158316181
sigmaA=0.5 9 4 0.28 imsrg 16 1 5.020259828690575
sigmaA=0.5 9 4 0.28 imsrg 24 0 5.456482711264429
sigmaA=0.5 9 4 0.28 imsrg 24 1 5.411272774053286
sigmaA=0.5 9 4 0.28 imsrg 26 0 5.417093286440985
sigmaA=0.5 9 4 0.28 imsrg 26 1 5.3778180614177185
sigmaA=0.5 9 4 0.28 imsrg 36 0 5.756201506489866
sigmaA=0.5 9 4 0.28 imsrg 36 1 5.54624251712973
sigmaA=0.5 9 4 1.0 hf 8 0 11.201235670381706
sigmaA=0.5 9 4 1.0 hf 8 1 11.32988710953457
sigmaA=0.5 9 4 1.0 hf 10 0 11.151619926966813
sigmaA=0.5 9 4 1.0 hf 10 1 11.289461780011758
sigmaA=0.5 9 4 1.0 hf 16 0 11.970429065157425
sigmaA=0.5 9 4 1.0 hf 16 1 11.990017627750875
sigmaA=0.5 9 4 1.0 hf 24 0 13.1503564624436
sigmaA=0.5 9 4 1.0 hf 24 1 13.109891959950254
sigmaA=0.5 9 4 1.0 hf 26 0 13.075658431389837
sigmaA=0.5 9 4 1.0 hf 26 1 13.050955501531668
sigmaA=0.5 9 4 1.0 hf 36 0 14.033561780147844
sigmaA=0.5 9 4 1.0 hf 36 1 13.465180438050213
sigmaA=0.5 9 4 1.0 imsrg 8 0 11.188560146606612
sigmaA=0.5 9 4 1.0 imsrg 8 1 11.325346396215895
sigmaA=0.5 9 4 1.0 imsrg 10 0 11.136946991026766
sigmaA=0.5 9 4 1.0 imsrg 10 1 11.27274818789362
sigmaA=0.5 9 4 1.0 imsrg 16 0 11.937956040181566
sigmaA=0.5 9 4 1.0 imsrg 16 1 11.984512440713548
sigmaA=0.5 9 4 1.0 imsrg 24 0 13.162527162398343
sigmaA=0.5 9 4 1.0 imsrg 24 1 13.105416917275823
sigmaA=0.5 9 4 1.0 imsrg 26 0 13.096016937400009
sigmaA=0.5 9 4 1.0 imsrg 26 1 13.044524910446052
sigmaA=0.5 9 4 1.0 imsrg 36 0 14.039924839621857
sigmaA=0.5 9 4 1.0 imsrg 36 1 13.73081749914568
sigmaA=0.5 10 2 0.1 hf 0 0 0.8779616594153223
sigmaA=0.5 10 2 0.1 hf 0 1 0.9141661977629775
sigmaA=0.5 10 2 0.1 hf 4 0 0.9476674275800152
sigmaA=0.5 10 2 0.1 hf 4 1 0.9522549775008026
sigmaA=0.5 10 2 0.1 hf 8 0 1.1790088054038104
sigmaA=0.5 10 2 0.1 hf 8 1 1.1473529250256194
sigmaA=0.5 10 2 0.1 hf 10 0 1.1332103280103398
sigmaA=0.5 10 2 0.1 hf 10 1 1.124807018202281
sigmaA=0.5 10 2 0.1 hf 16 0 1.2384001182343873
sigmaA=0.5 10 2 0.1 hf 16 1 1.2016702346705226
sigmaA=0.5 10 2 0.1 imsrg 0 0 0.8688118654909676
sigmaA=0.5 10 2 0.1 imsrg 0 1 0.8914242634852665
sigmaA=0.5 10 2 0.1 imsrg 4 0 0.9292979508225451
sigmaA=0.5 10 2 0.1 imsrg 4 1 0.9436196794958127
sigmaA=0.5 10 2 0.1 imsrg 8 0 1.1790761806136534
sigmaA=0.5 10 2 0.1 imsrg 8 1 1.151935808725043
sigmaA=0.5 10 2 0.1 imsrg 10 0 1.1450044044885437
sigmaA=0.5 10 2 0.1 imsrg 10 1 1.1249367754360418
sigmaA=0.5 10 2 0.1 imsrg 16 0 1.2396000553477284
sigmaA=0.5 10 2 0.1 imsrg 16 1 1.2125520558100504
sigmaA=0.5 10 2 0.28 hf 0 0 1.6997060851985462
sigmaA=0.5 10 2 0.28 hf 0 1 1.7556776722098477
sigmaA=0.5 10 2 0.28 hf 4 0 1.9125574833877133
sigmaA=0.5 10 2 0.28 hf 4 1 1.917687435534978
sigmaA=0.5 10 2 0.28 hf 8 0 2.40383076952072
sigmaA=0.5 10 2 0.28 hf 8 1 2.3703409202196997
sigmaA=0.5 10 2 0.28 hf 10 0 2.3338860462829154
sigmaA=0.5 10 2 0.28 hf 10 1 2.3226419861575502
sigmaA=0.5 10 2 0.28 hf 16 0 2.6084910391631477
sigmaA=0.5 10 2 0.28 hf 16 1 2.555002624971279
sigmaA=0.5 10 2 0.28 imsrg 0 0 1.691478469753928
sigmaA=0.5 10 2 0.28 imsrg 0 1 1.7328786157395102
sigmaA=0.5 10 2 0.28 imsrg 4 0 1.893051476542159
sigmaA=0.5 10 2 0.28 imsrg 4 1 1.912228184367654
sigmaA=0.5 10 2 0.28 imsrg 8 0 2.405057885012639
sigmaA=0.5 10 2 0.28 imsrg 8 1 2.3722463154873825
sigmaA=0.5 10 2 0.28 imsrg 10 0 2.3466039667071104
sigmaA=0.5 10 2 0.28 imsrg 10 1 2.3210079392405616
sigmaA=0.5 10 2 0.28 imsrg 16 0 2.60995024977639
sigmaA=0.5 10 2 0.28 imsrg 16 1 2.567493161316728
sigmaA=0.5 10 3 0.1 hf 4 0 1.599805641526763
sigmaA=0.5 10 3 0.1 hf 4 1 1.6413884906808447
sigmaA=0.5 10 3 0.1 hf 8 0 1.6670532815726817
sigmaA=0.5 10 3 0.1 hf 8 1 1.6883574605521834
sigmaA=0.5 10 3 0.1 hf 10 0 1.669501311483899
sigmaA=0.5 10 3 0.1 hf 10 1 1.6727668781557548
sigmaA=0.5 10 3 0.1 hf 16 0 1.880327328631305
sigmaA=0.5 10 3 0.1 hf 16 1 1.8507038864724596
sigmaA=0.5 10 3 0.1 hf 24 0 1.9533787897481516
sigmaA=0.5 10 3 0.1 hf 24 1 1.9055792555677062
sigmaA=0.5 10 3 0.1 hf 26 0 1.9571905593948928
sigmaA=0.5 10 3 0.1 hf 26 1 1.8845823327899238
sigmaA=0.5 10 3 0.1 imsrg 4 0 1.5882100190769322
sigmaA=0.5 10 3 0.1 imsrg 4 1 1.618384149764571
sigmaA=0.5 10 3 0.1 imsrg 8 0 1.652827323498233
sigmaA=0.5 10 3 0.1 imsrg 8 1 1.6773130935185918
sigmaA=0.5 10 3 0.1 imsrg 10 0 1.6437729196445792
sigmaA=0.5 10 3 0.1 imsrg 10 1 1.6630489919649096
sigmaA=0.5 10 3 0.1 imsrg 16 0 1.8838922936539324
sigmaA=0.5 10 3 0.1 imsrg 16 1 1.8517613056450246
sigmaA=0.5 10 3 0.1 imsrg 24 0 1.9587198958531877
sigmaA=0.5 10 3 0.1 imsrg 24 1 1.9201481756476075
sigmaA=0.5 10 3 0.1 imsrg 26 0 1.9582689108307259
sigmaA=0.5 10 3 0.1 imsrg 26 1 1.9187050406258352
sigmaA=0.5 10 3 1.0 hf 4 0 7.359732210131356
sigmaA=0.5 10 3 1.0 hf 4 1 7.500376549573879
sigmaA=0.5 10 3 1.0 hf 8 0 8.194518389976182
sigmaA=0.5 10 3 1.0 hf 8 1 8.211918710163056
sigmaA=0.5 10 3 1.0 hf 10 0 8.136143001070876
sigmaA=0.5 10 3 1.0 hf 10 1 8.141327382077032
sigmaA=0.5 10 3 1.0 hf 16 0 9.416939874760846
sigmaA=0.5 10 3 1.0 hf 16 1 9.382215811992527
sigmaA=0.5 10 3 1.0 hf 24 0 10.24261408502276
sigmaA=0.5 10 3 1.0 hf 24 1 10.110906707619913
sigmaA=0.5 10 3 1.0 hf 26 0 10.214303657224445
sigmaA=0.5 10 3 1.0 hf 26 1 10.078547352690746
sigmaA=0.5 10 3 1.0 imsrg 4 0 7.348576293211605
sigmaA=0.5 10 3 1.0 imsrg 4 1 7.467765951752575
sigmaA=0.5 10 3 1.0 imsrg 8 0 8.169621659567428
sigmaA=0.5 10 3 1.0 imsrg 8 1 8.20731927088442
sigmaA=0.5 10 3 1.0 imsrg 10 0 8.102727184945481
sigmaA=0.5 10 3 1.0 imsrg 10 1 8.137130157878099
sigmaA=0.5 10 3 1.0 imsrg 16 0 9.427126789904769
sigmaA=0.5 10 3 1.0 imsrg 16 1 9.380150054508084
sigmaA=0.5 10 3 1.0 imsrg 24 0 10.247364870894138
sigmaA=0.5 10 3 1.0 imsrg 24 1 10.143435681125364
sigmaA=0.5 10 3 1.0 imsrg 26 0 10.216451374934495
sigmaA=0.5 10 3 1.0 imsrg 26 1 10.107267226447108
sigmaA=0.5 10 4 0.1 hf 8 0 2.448340133747677
sigmaA=0.5 10 4 0.1 hf 8 1 2.4758514566934426
sigmaA=0.5 10 4 0.1 hf 10 0 2.4371960374643016
sigmaA=0.5 10 4 0.1 hf 10 1 2.4617040254426485
sigmaA=0.5 10 4 0.1 hf 16 0 2.523756898685415
sigmaA=0.5 10 4 0.1 hf 16 1 2.53827813275122
sigmaA=0.5 10 4 0.1 hf 24 0 2.7713865339313197
sigmaA=0.5 10 4 0.1 hf 24 1 2.74109684781494
sigmaA=0.5 10 4 0.1 hf 26 0 2.7339565589904535
sigmaA=0.5 10 4 0.1 hf 26 1 2.7234980488979157
sigmaA=0.5 10 4 0.1 hf 36 0 2.825401465237614
sigmaA=0.5 10 4 0.1 hf 36 1 2.802969212718821
sigmaA=0.5 10 4 0.1 imsrg 8 0 2.438506092608013
sigmaA=0.5 10 4 0.1 imsrg 8 1 2.474439304423936
sigmaA=0.5 10 4 0.1 imsrg 10 0 2.4246200300444705
sigmaA=0.5 10 4 0.1 imsrg 10 1 2.4575198432556475
sigmaA=0.5 10 4 0.1 imsrg 16 0 2.5038184578670326
sigmaA=0.5 10 4 0.1 imsrg 16 1 2.5289925799946777
sigmaA=0.5 10 4 0.1 imsrg 24 0 2.774057611039031
sigmaA=0.5 10 4 0.1 imsrg 24 1 2.7367298570700886
sigmaA=0.5 10 4 0.1 imsrg 26 0 2.748390677017679
sigmaA=0.5 10 4 0.1 imsrg 26 1 2.7163847001972683
sigmaA=0.5 10 4 0.1 imsrg 36 0 2.8303557163758244
sigmaA=0.5 10 4 0.1 imsrg 36 1 2.794090311359588
sigmaA=0.5 10 4 0.28 hf 8 0 4.763112164323451
sigmaA=0.5 10 4 0.28 hf 8 1 4.812641651181335
sigmaA=0.5 10 4 0.28 hf 10 0 4.745935598922891
sigmaA=0.5 10 4 0.28 hf 10 1 4.798749959769002
sigmaA=0.5 10 4 0.28 hf 16 0 4.962132147252666
sigmaA=0.5 10 4 0.28 hf 16 1 4.980275908987724
sigmaA=0.5 10 4 0.28 hf 24 0 5.408767904188785
sigmaA=0.5 10 4 0.28 hf 24 1 5.37201100680984
sigmaA=0.5 10 4 0.28 hf 26 0 5.3611504476179785
sigmaA=0.5 10 4 0.28 hf 26 1 5.343897790374449
sigmaA=0.5 10 4 0.28 hf 36 0 5.5923396615248295
sigmaA=0.5 10 4 0.28 hf 36 1 5.547517664078319
sigmaA=0.5 10 4 0.28 imsrg 8 0 4.750193180020306
sigmaA=0.5 10 4 0.28 imsrg 8 1 4.81621141156831
sigmaA=0.5 10 4 0.28 imsrg 10 0 4.7299715678403595
sigmaA=0.5 10 4 0.28 imsrg 10 1 4.79315084335215
sigmaA=0.5 10 4 0.28 imsrg 16 0 4.934800714551958
sigmaA=0.5 10 4 0.28 imsrg 16 1 4.972007967314376
sigmaA=0.5 10 4 0.28 imsrg 24 0 5.415945963920603
sigmaA=0.5 10 4 0.28 imsrg 24 1 5.36571964784791
sigmaA=0.5 10 4 0.28 imsrg 26 0 5.378993527077552
sigmaA=0.5 10 4 0.28 imsrg 26 1 5.334895914811182
sigmaA=0.5 10 4 0.28 imsrg 36 0 5.598802168197146
sigmaA=0.5 10 4 0.28 imsrg 36 1 5.5376850636591834
sigmaA=0.5 11 2 0.1 hf 0 0 0.8779616541616282
sigmaA=0.5 11 2 0.1 hf 0 1 0.9141065539601929
sigmaA=0.5 11 2 0.1 hf 4 0 0.9476674381233474
sigmaA=0.5 11 2 0.1 hf 4 1 0.9521893123256967
sigmaA=0.5 11 2 0.1 hf 8 0 1.1789869396374386
sigmaA=0.5 11 2 0.1 hf 8 1 1.1473169378669166
sigmaA=0.5 11 2 0.1 hf 10 0 1.1332082976229727
sigmaA=0.5 11 2 0.1 hf 10 1 1.1247430719574316
sigmaA=0.5 11 2 0.1 hf 16 0 1.2384000247534481
sigmaA=0.5 11 2 0.1 hf 16 1 1.2016351332770892
sigmaA=0.5 11 2 0.1 imsrg 0 0 0.8687679187012556
sigmaA=0.5 11 2 0.1 imsrg 0 1 0.8913425504574639
sigmaA=0.5 11 2 0.1 imsrg 4 0 0.9292499309215008
sigmaA=0.5 11 2 0.1 imsrg 4 1 0.9435569346092043
sigmaA=0.5 11 2 0.1 imsrg 8 0 1.1790779044404471
sigmaA=0.5 11 2 0.1 imsrg 8 1 1.1519035924665597
sigmaA=0.5 11 2 0.1 imsrg 10 0 1.1450075971957974
sigmaA=0.5 11 2 0.1 imsrg 10 1 1.1248691735578036
sigmaA=0.5 11 2 0.1 imsrg 16 0 1.2396089587689183
sigmaA=0.5 11 2 0.1 imsrg 16 1 1.212514971096759
sigmaA=0.5 11 3 0.1 hf 4 0 1.5978855025872463
sigmaA=0.5 11 3 0.1 hf 4 1 1.6389673837386542
sigmaA=0.5 11 3 0.1 hf 8 0 1.6650582568026129
sigmaA=0.5 11 3 0.1 hf 8 1 1.6859883306621382
sigmaA=0.5 11 3 0.1 hf 10 0 1.6673261668625163
sigmaA=0.5 11 3 0.1 hf 10 1 1.670487998921302
sigmaA=0.5 11 3 0.1 hf 16 0 1.8775742726340026
sigmaA=0.5 11 3 0.1 hf 16 1 1.846706511801652
sigmaA=0.5 11 3 0.1 hf 24 0 1.935069446625421
sigmaA=0.5 11 3 0.1 hf 24 1 1.8977605832049047
sigmaA=0.5 11 3 0.1 hf 26 0 1.9399781529088373
sigmaA=0.5 11 3 0.1 hf 26 1 1.895412911131854
sigmaA=0.5 11 3 0.1 imsrg 4 0 1.585631743443616
sigmaA=0.5 11 3 0.1 imsrg 4 1 1.6161478502801747
sigmaA=0.5 11 3 0.1 imsrg 8 0 1.6502948594830378
sigmaA=0.5 11 3 0.1 imsrg 8 1 1.6747238731843417
sigmaA=0.5 11 3 0.1 imsrg 10 0 1.6412292867843572
sigmaA=0.5 11 3 0.1 imsrg 10 1 1.6606496615074382
sigmaA=0.5 11 3 0.1 imsrg 16 0 1.88092816803041
sigmaA=0.5 11 3 0.1 imsrg 16 1 1.847641359960026
sigmaA=0.5 11 3 0.1 imsrg 24 0 1.9400718707325546
sigmaA=0.5 11 3 0.1 imsrg 24 1 1.905560756166331
sigmaA=0.5 11 3 0.1 imsrg 26 0 1.9409123511279471
sigmaA=0.5 11 3 0.1 imsrg 26 1 1.905128362337511
sigmaA=0.5 11 3 0.28 hf 4 0 3.148442254943574
sigmaA=0.5 11 3 0.28 hf 4 1 3.2196579754537553
sigmaA=0.5 11 3 0.28 hf 8 0 3.364518713651942
sigmaA=0.5 11 3 0.28 hf 8 1 3.383929262917068
sigmaA=0.5 11 3 0.28 hf 10 0 3.3458272078398688
sigmaA=0.5 11 3 0.28 hf 10 1 3.3496957175067053
sigmaA=0.5 11 3 0.28 hf 16 0 3.7915348465354337
sigmaA=0.5 11 3 0.28 hf 16 1 3.7580856956172584
sigmaA=0.5 11 3 0.28 hf 24 0 3.9920347863577206
sigmaA=0.5 11 3 0.28 hf 24 1 3.9295247850060546
sigmaA=0.5 11 3 0.28 hf 26 0 3.9880706268935926
sigmaA=0.5 11 3 0.28 hf 26 1 3.916744650205991
sigmaA=0.5 11 3 0.28 imsrg 4 0 3.135556065727606
sigmaA=0.5 11 3 0.28 imsrg 4 1 3.193333972429827
sigmaA=0.5 11 3 0.28 imsrg 8 0 3.3433407953638863
sigmaA=0.5 11 3 0.28 imsrg 8 1 3.3755062739743726
sigmaA=0.5 11 3 0.28 imsrg 10 0 3.3148599086809987
sigmaA=0.5 11 3 0.28 imsrg 10 1 3.3423445581753404
sigmaA=0.5 11 3 0.28 imsrg 16 0 3.7982415228712787
sigmaA=0.5 11 3 0.28 imsrg 16 1 3.7568217811811397
sigmaA=0.5 11 3 0.28 imsrg 24 0 3.9973498195354966
sigmaA=0.5 11 3 0.28 imsrg 24 1 3.942328203808292
sigmaA=0.5 11 3 0.28 imsrg 26 0 3.989597050554214
sigmaA=0.5 11 3 0.28 imsrg 26 1 3.9323344651881684
sigmaA=0.5 11 3 1.0 hf 4 0 7.359732729706718
sigmaA=0.5 11 3 1.0 hf 4 1 7.500209384834501
sigmaA=0.5 11 3 1.0 hf 8 0 8.194516168206023
sigmaA=0.5 11 3 1.0 hf 8 1 8.211799264110251
sigmaA=0.5 11 3 1.0 hf 10 0 8.136142895329632
sigmaA=0.5 11 3 1.0 hf 10 1 8.14118859645896
sigmaA=0.5 11 3 1.0 hf 16 0 9.416941050527898
sigmaA=0.5 11 3 1.0 hf 16 1 9.382114781170799
sigmaA=0.5 11 3 1.0 hf 24 0 10.242475851231173
sigmaA=0.5 11 3 1.0 hf 24 1 10.11098829400392
sigmaA=0.5 11 3 1.0 hf 26 0 10.21419208223938
sigmaA=0.5 11 3 1.0 hf 26 1 10.07854207180981
sigmaA=0.5 11 3 1.0 imsrg 4 0 7.348396014248265
sigmaA=0.5 11 3 1.0 imsrg 4 1 7.467505750647
sigmaA=0.5 11 3 1.0 imsrg 8 0 8.169476253502191
sigmaA=0.5 11 3 1.0 imsrg 8 1 8.207180088123334
sigmaA=0.5 11 3 1.0 imsrg 10 0 8.102565958175916
sigmaA=0.5 11 3 1.0 imsrg 10 1 8.136972484411887
sigmaA=0.5 11 3 1.0 imsrg 16 0 9.42715335449495
sigmaA=0.5 11 3 1.0 imsrg 16 1 9.380034929072172
sigmaA=0.5 11 3 1.0 imsrg 24 0 10.24724476139062
sigmaA=0.5 11 3 1.0 imsrg 24 1 10.143393959451059
sigmaA=0.5 11 3 1.0 imsrg 26 0 10.216359380799886
sigmaA=0.5 11 3 1.0 imsrg 26 1 10.107231755975993
sigmaA=0.5 11 4 0.1 hf 8 0 2.4209807195582496
sigmaA=0.5 11 4 0.1 hf 8 1 2.4455170225528997
sigmaA=0.5 11 4 0.1 hf 10 0 2.414460296977333
sigmaA=0.5 11 4 0.1 hf 10 1 2.4498434618473763
sigmaA=0.5 11 4 0.1 hf 16 0 2.4986806354001043
sigmaA=0.5 11 4 0.1 hf 16 1 2.514296258147669
sigmaA=0.5 11 4 0.1 hf 24 0 2.719637848232388
sigmaA=0.5 11 4 0.1 hf 24 1 2.6911501985768957
sigmaA=0.5 11 4 0.1 hf 26 0 2.6869357717221285
sigmaA=0.5 11 4 0.1 hf 26 1 2.675631226237827
sigmaA=0.5 11 4 0.1 hf 36 0 2.8062882448134565
sigmaA=0.5 11 4 0.1 hf 36 1 2.4900604787966185
sigmaA=0.5 11 4 0.1 imsrg 8 0 2.4107200310646384
sigmaA=0.5 11 4 0.1 imsrg 8 1 2.44791212863125
sigmaA=0.5 11 4 0.1 imsrg 10 0 2.4012835541937423
sigmaA=0.5 11 4 0.1 imsrg 10 1 2.434723114687575
sigmaA=0.5 11 4 0.1 imsrg 16 0 2.4779184444271714
sigmaA=0.5 11 4 0.1 imsrg 16 1 2.505178965159369
sigmaA=0.5 11 4 0.1 imsrg 24 0 2.7220998535061236
sigmaA=0.5 11 4 0.1 imsrg 24 1 2.6859640058480836
sigmaA=0.5 11 4 0.1 imsrg 26 0 2.7003058797357182
sigmaA=0.5 11 4 0.1 imsrg 26 1 2.668618770207237
sigmaA=0.5 11 4 0.1 imsrg 36 0 2.8104709731502493
sigmaA=0.5 11 4 0.1 imsrg 36 1 2.4942432071334113
sigmaA=0.5 11 4 0.28 hf 8 0 4.756161431632641
sigmaA=0.5 11 4 0.28 hf 8 1 4.807013124797703
sigmaA=0.5 11 4 0.28 hf 10 0 4.739619925982223
sigmaA=0.5 11 4 0.28 hf 10 1 4.797142187607888
sigmaA=0.5 11 4 0.28 hf 16 0 4.955847787659845
sigmaA=0.5 11 4 0.28 hf 16 1 4.974119044215682
sigmaA=0.5 11 4 0.28 hf 24 0 5.371104298400254
sigmaA=0.5 11 4 0.28 hf 24 1 5.335468315172581
sigmaA=0.5 11 4 0.28 hf 26 0 5.3301999749024
sigmaA=0.5 11 4 0.28 hf 26 1 5.3125474879726475
sigmaA=0.5 11 4 0.28 hf 36 0 5.587073346786593
sigmaA=0.5 11 4 0.28 hf 36 1 5.480113360084955
sigmaA=0.5 11 4 0.28 imsrg 8 0 4.742609372159485
sigmaA=0.5 11 4 0.28 imsrg 8 1 4.81034891919965
sigmaA=0.5 11 4 0.28 imsrg 10 0 4.7230403951170015
sigmaA=0.5 11 4 0.28 imsrg 10 1 4.787910825912294
sigmaA=0.5 11 4 0.28 imsrg 16 0 4.92777384152468
sigmaA=0.5 11 4 0.28 imsrg 16 1 4.965883325101872
sigmaA=0.5 11 4 0.28 imsrg 24 0 5.377849526280455
sigmaA=0.5 11 4 0.28 imsrg 24 1 5.328919151394902
sigmaA=0.5 11 4 0.28 imsrg 26 0 5.34708864440243
sigmaA=0.5 11 4 0.28 imsrg 26 1 5.303584916317365
sigmaA=0.5 11 4 0.28 imsrg 36 0 5.593301376160144
sigmaA=0.5 11 4 0.28 imsrg 36 1 5.495694306228492
sigmaA=0.5 11 4 1.0 hf 8 0 11.195161670207735
sigmaA=0.5 11 4 1.0 hf 8 1 11.321781209797308
sigmaA=0.5 11 4 1.0 hf 10 0 11.144622982458086
sigmaA=0.5 11 4 1.0 hf 10 1 11.281073044089949
sigmaA=0.5 11 4 1.0 hf 16 0 11.962085911252503
sigmaA=0.5 11 4 1.0 hf 16 1 11.980935059637172
sigmaA=0.5 11 4 1.0 hf 24 0 13.135570168343081
sigmaA=0.5 11 4 1.0 hf 24 1 13.09350309375449
sigmaA=0.5 11 4 1.0 hf 26 0 13.063253290993714
sigmaA=0.5 11 4 1.0 hf 26 1 13.036780243607934
sigmaA=0.5 11 4 1.0 hf 36 0 13.901117431694017
sigmaA=0.5 11 4 1.0 hf 36 1 13.76503376106149
sigmaA=0.5 11 4 1.0 imsrg 8 0 11.181330794877388
sigmaA=0.5 11 4 1.0 imsrg 8 1 11.317823055871507
sigmaA=0.5 11 4 1.0 imsrg 10 0 11.12881418040795
sigmaA=0.5 11 4 1.0 imsrg 10 1 11.265069129030273
sigmaA=0.5 11 4 1.0 imsrg 16 0 11.928561538607692
sigmaA=0.5 11 4 1.0 imsrg 16 1 11.975387559040884
sigmaA=0.5 11 4 1.0 imsrg 24 0 13.14757351351258
sigmaA=0.5 11 4 1.0 imsrg 24 1 13.088871631055502
sigmaA=0.5 11 4 1.0 imsrg 26 0 13.083350520347366
sigmaA=0.5 11 4 1.0 imsrg 26 1 13.030224844781978
sigmaA=0.5 11 4 1.0 imsrg 36 0 13.907363945188347
sigmaA=0.5 11 4 1.0 imsrg 36 1 13.771769705019757
sigmaA=0.5 12 2 0.1 hf 0 0 0.8779613225288225
sigmaA=0.5 12 2 0.1 hf 0 1 0.9140618492916615
sigmaA=0.5 12 2 0.1 hf 4 0 0.9476670047201583
sigmaA=0.5 12 2 0.1 hf 4 1 0.952139277049248
sigmaA=0.5 12 2 0.1 hf 8 0 1.1789869638197172
sigmaA=0.5 12 2 0.1 hf 8 1 1.14728944116473
sigmaA=0.5 12 2 0.1 hf 10 0 1.1332080807165728
sigmaA=0.5 12 2 0.1 hf 10 1 1.1246949885924518
sigmaA=0.5 12 2 0.1 hf 16 0 1.2383892660592764
sigmaA=0.5 12 2 0.1 hf 16 1 1.201617969158075
sigmaA=0.5 12 2 0.1 imsrg 0 0 0.8687363326454141
sigmaA=0.5 12 2 0.1 imsrg 0 1 0.8912817444606153
sigmaA=0.5 12 2 0.1 imsrg 4 0 0.9292153846451728
sigmaA=0.5 12 2 0.1 imsrg 4 1 0.9435107249929057
sigmaA=0.5 12 2 0.1 imsrg 8 0 1.1790988638793538
sigmaA=0.5 12 2 0.1 imsrg 8 1 1.1518828770470453
sigmaA=0.5 12 2 0.1 imsrg 10 0 1.1450140250367753
sigmaA=0.5 12 2 0.1 imsrg 10 1 1.124818983711781
sigmaA=0.5 12 2 0.1 imsrg 16 0 1.239605073270623
sigmaA=0.5 12 2 0.1 imsrg 16 1 1.2124895355281358
sigmaA=0.5 12 2 0.28 hf 0 0 1.6997062970735988
sigmaA=0.5 12 2 0.28 hf 0 1 1.7555477839964566
sigmaA=0.5 12 2 0.28 hf 4 0 1.9125574608433422
sigmaA=0.5 12 2 0.28 hf 4 1 1.9175466161882684
sigmaA=0.5 12 2 0.28 hf 8 0 2.4038278949847554
sigmaA=0.5 12 2 0.28 hf 8 1 2.3702318163974825
sigmaA=0.5 12 2 0.28 hf 10 0 2.3338842934608603
sigmaA=0.5 12 2 0.28 hf 10 1 2.3225120933982897
sigmaA=0.5 12 2 0.28 hf 16 0 2.608484850929788
sigmaA=0.5 12 2 0.28 hf 16 1 2.554906942516976
sigmaA=0.5 12 2 0.28 imsrg 0 0 1.691361672135066
sigmaA=0.5 12 2 0.28 imsrg 0 1 1.7326658424879502
sigmaA=0.5 12 2 0.28 imsrg 4 0 1.8929270615507452
sigmaA=0.5 12 2 0.28 imsrg 4 1 1.9120833036597695
sigmaA=0.5 12 2 0.28 imsrg 8 0 2.405102256218857
sigmaA=0.5 12 2 0.28 imsrg 8 1 2.372146501429152
sigmaA=0.5 12 2 0.28 imsrg 10 0 2.346628363959159
sigmaA=0.5 12 2 0.28 imsrg 10 1 2.320874097150835
sigmaA=0.5 12 2 0.28 imsrg 16 0 2.609964120260875
sigmaA=0.5 12 2 0.28 imsrg 16 1 2.5674042544835105
sigmaA=0.5 12 2 1.0 hf 0 0 3.873064557650006
sigmaA=0.5 12 2 1.0 hf 0 1 3.9679408886480254
sigmaA=0.5 12 2 1.0 hf 4 0 4.723436886525467
sigmaA=0.5 12 2 1.0 hf 4 1 4.72803001602701
sigmaA=0.5 12 2 1.0 hf 8 0 6.100146296265022
sigmaA=0.5 12 2 1.0 hf 8 1 6.0676644907271475
sigmaA=0.5 12 2 1.0 hf 10 0 5.987066450833282
sigmaA=0.5 12 2 1.0 hf 10 1 5.973084339066296
sigmaA=0.5 12 2 1.0 hf 16 0 6.946681006341015
sigmaA=0.5 12 2 1.0 hf 16 1 6.858123550082305
sigmaA=0.5 12 2 1.0 imsrg 0 0 3.8660121044196782
sigmaA=0.5 12 2 1.0 imsrg 0 1 3.945864627117641
sigmaA=0.5 12 2 1.0 imsrg 4 0 4.703047849727258
sigmaA=0.5 12 2 1.0 imsrg 4 1 4.725442037829109
sigmaA=0.5 12 2 1.0 imsrg 8 0 6.103246726823775
sigmaA=0.5 12 2 1.0 imsrg 8 1 6.067731723668953
sigmaA=0.5 12 2 1.0 imsrg 10 0 6.000389318103274
sigmaA=0.5 12 2 1.0 imsrg 10 1 5.97063137146503
sigmaA=0.5 12 2 1.0 imsrg 16 0 6.948187203445462
sigmaA=0.5 12 2 1.0 imsrg 16 1 6.872844508421152
sigmaA=0.5 12 3 0.1 hf 4 0 1.5976639003753168
sigmaA=0.5 12 3 0.1 hf 4 1 1.6387712612088987
sigmaA=0.5 12 3 0.1 hf 8 0 1.664797287585509
sigmaA=0.5 12 3 0.1 hf 8 1 1.6856752057477917
sigmaA=0.5 12 3 0.1 hf 10 0 1.667127941741261
sigmaA=0.5 12 3 0.1 hf 10 1 1.670192652270289
