# Functional dependencies:
#
#   * (interaction, num_shells, num_filled, freq, method) -> energy
#
interaction num_shells num_filled freq method energy
sigmaA=0.5,sigmaB=4.0 10 2 0.28 hf 6.462256768510186
sigmaA=0.5,sigmaB=4.0 10 2 0.28 imsrg 6.411668131605717
sigmaA=0.5,sigmaB=4.0 10 2 0.28 mp2 6.423912593140119
sigmaA=0.5,sigmaB=4.0 10 2 0.3 hf 6.806690444630583
sigmaA=0.5,sigmaB=4.0 10 2 0.3 imsrg 6.75603660160296
sigmaA=0.5,sigmaB=4.0 10 2 0.3 mp2 6.768030121308626
sigmaA=0.5,sigmaB=4.0 10 2 0.4 hf 8.466888245494502
sigmaA=0.5,sigmaB=4.0 10 2 0.4 imsrg 8.416034466164424
sigmaA=0.5,sigmaB=4.0 10 2 0.4 mp2 8.426995736686656
sigmaA=0.5,sigmaB=4.0 10 2 0.5 hf 10.049677261314862
sigmaA=0.5,sigmaB=4.0 10 2 0.5 imsrg 9.998752711741089
sigmaA=0.5,sigmaB=4.0 10 2 0.5 mp2 10.00893073870725
sigmaA=0.5,sigmaB=4.0 10 2 0.6 hf 11.577115294544141
sigmaA=0.5,sigmaB=4.0 10 2 0.6 imsrg 11.526203898177425
sigmaA=0.5,sigmaB=4.0 10 2 0.6 mp2 11.535738609800795
sigmaA=0.5,sigmaB=4.0 10 2 0.7 hf 13.062445299465619
sigmaA=0.5,sigmaB=4.0 10 2 0.7 imsrg 13.011562654786065
sigmaA=0.5,sigmaB=4.0 10 2 0.7 mp2 13.020582454405632
sigmaA=0.5,sigmaB=4.0 10 2 0.8 hf 14.514353847986662
sigmaA=0.5,sigmaB=4.0 10 2 0.8 imsrg 14.463518736833851
sigmaA=0.5,sigmaB=4.0 10 2 0.8 mp2 14.47210321033203
sigmaA=0.5,sigmaB=4.0 10 2 0.9 hf 15.938901977795785
sigmaA=0.5,sigmaB=4.0 10 2 0.9 imsrg 15.888124210714818
sigmaA=0.5,sigmaB=4.0 10 2 0.9 mp2 15.896333881459407
sigmaA=0.5,sigmaB=4.0 10 2 1.0 hf 17.34051679878861
sigmaA=0.5,sigmaB=4.0 10 2 1.0 imsrg 17.28980097000735
sigmaA=0.5,sigmaB=4.0 10 2 1.0 mp2 17.297683372843352
sigmaA=0.5,sigmaB=4.0 10 2 1.5 hf 24.099811338242784
sigmaA=0.5,sigmaB=4.0 10 2 1.5 imsrg 24.049406890127702
sigmaA=0.5,sigmaB=4.0 10 2 1.5 mp2 24.056105703657096
sigmaA=0.5,sigmaB=4.0 10 2 2.0 hf 30.583131024976677
sigmaA=0.5,sigmaB=4.0 10 2 2.0 imsrg 30.53299258104267
sigmaA=0.5,sigmaB=4.0 10 2 2.0 mp2 30.538930387849298
sigmaA=0.5,sigmaB=4.0 10 2 4.0 hf 55.16889218978357
sigmaA=0.5,sigmaB=4.0 10 2 4.0 imsrg 55.119434901749756
sigmaA=0.5,sigmaB=4.0 10 2 4.0 mp2 55.12381546364361
sigmaA=0.5,sigmaB=4.0 10 2 8.0 hf 101.65304727273579
sigmaA=0.5,sigmaB=4.0 10 2 8.0 imsrg 101.60421940847698
sigmaA=0.5,sigmaB=4.0 10 2 8.0 mp2 101.6074029963509
sigmaA=0.5,sigmaB=4.0 10 2 16.0 hf 190.8217030697731
sigmaA=0.5,sigmaB=4.0 10 2 16.0 imsrg 190.77339150725567
sigmaA=0.5,sigmaB=4.0 10 2 16.0 mp2 190.77568323367598
sigmaA=0.5,sigmaB=4.0 10 2 32.0 hf 363.7869337968815
sigmaA=0.5,sigmaB=4.0 10 2 32.0 imsrg 363.73902205330955
sigmaA=0.5,sigmaB=4.0 10 2 32.0 mp2 363.7406604488641
sigmaA=0.5,sigmaB=4.0 10 2 64.0 hf 702.1215546893246
sigmaA=0.5,sigmaB=4.0 10 2 64.0 imsrg 702.0739427846015
sigmaA=0.5,sigmaB=4.0 10 2 64.0 mp2 702.0751076119873
sigmaA=0.5,sigmaB=4.0 10 2 128.0 hf 1368.0498646373524
sigmaA=0.5,sigmaB=4.0 10 2 128.0 imsrg 1368.0032951075807
sigmaA=0.5,sigmaB=4.0 10 2 128.0 mp2 1368.003297255033
sigmaA=0.5,sigmaB=4.0 10 2 256.0 hf 2684.7174640482754
sigmaA=0.5,sigmaB=4.0 10 2 256.0 imsrg 2684.6710596034545
sigmaA=0.5,sigmaB=4.0 10 2 256.0 mp2 2684.670812775417
sigmaA=0.5,sigmaB=4.0 10 2 512.0 hf 5296.572863467992
sigmaA=0.5,sigmaB=4.0 10 2 512.0 imsrg 5296.526577882035
sigmaA=0.5,sigmaB=4.0 10 2 512.0 mp2 5296.52615342883
sigmaA=0.5,sigmaB=4.0 10 2 1024.0 hf 10489.90717026604
sigmaA=0.5,sigmaB=4.0 10 2 1024.0 imsrg 10489.86096977547
sigmaA=0.5,sigmaB=4.0 10 2 1024.0 mp2 10489.860418936069
sigmaA=0.5,sigmaB=4.0 10 3 0.28 hf 21.136825370984162
sigmaA=0.5,sigmaB=4.0 10 3 0.28 imsrg 21.013391291389084
sigmaA=0.5,sigmaB=4.0 10 3 0.28 mp2 21.025528850221534
sigmaA=0.5,sigmaB=4.0 10 3 1.0 hf 55.4717436921296
sigmaA=0.5,sigmaB=4.0 10 3 1.0 imsrg 55.34372337546458
sigmaA=0.5,sigmaB=4.0 10 3 1.0 mp2 55.34943574553098
sigmaA=0.5,sigmaB=4.0 10 4 0.28 hf 49.51300170898581
sigmaA=0.5,sigmaB=4.0 10 4 0.28 imsrg 49.30140283557525
sigmaA=0.5,sigmaB=4.0 10 4 0.28 mp2 49.29727590563739
sigmaA=0.5,sigmaB=4.0 10 4 1.0 hf 128.9493325229352
sigmaA=0.5,sigmaB=4.0 10 4 1.0 imsrg 128.71682756397047
sigmaA=0.5,sigmaB=4.0 10 4 1.0 mp2 128.70636147107624
sigmaA=0.5,sigmaB=4.0 11 2 0.28 hf 6.462256665865019
sigmaA=0.5,sigmaB=4.0 11 2 0.28 imsrg 6.411438437267902
sigmaA=0.5,sigmaB=4.0 11 2 0.28 mp2 6.423695051529601
sigmaA=0.5,sigmaB=4.0 11 2 1.0 hf 17.340516713441108
sigmaA=0.5,sigmaB=4.0 11 2 1.0 imsrg 17.289486209058456
sigmaA=0.5,sigmaB=4.0 11 2 1.0 mp2 17.297391669897234
sigmaA=0.5,sigmaB=4.0 11 3 0.28 hf 21.136362472644908
sigmaA=0.5,sigmaB=4.0 11 3 0.28 imsrg 21.01211305921952
sigmaA=0.5,sigmaB=4.0 11 3 0.28 mp2 21.0243101943326
sigmaA=0.5,sigmaB=4.0 11 3 1.0 hf 55.47174321811474
sigmaA=0.5,sigmaB=4.0 11 3 1.0 imsrg 55.34279051966954
sigmaA=0.5,sigmaB=4.0 11 3 1.0 mp2 55.348591725263866
sigmaA=0.5,sigmaB=4.0 11 4 0.28 hf 49.48679384928878
sigmaA=0.5,sigmaB=4.0 11 4 0.28 imsrg 49.26847385738102
sigmaA=0.5,sigmaB=4.0 11 4 0.28 mp2 49.265219969805585
sigmaA=0.5,sigmaB=4.0 11 4 1.0 hf 128.9489696752835
sigmaA=0.5,sigmaB=4.0 11 4 1.0 imsrg 128.7142899876317
sigmaA=0.5,sigmaB=4.0 11 4 1.0 mp2 128.70408839463136
sigmaA=0.5,sigmaB=4.0 12 2 0.28 hf 6.462256634057581
sigmaA=0.5,sigmaB=4.0 12 2 0.28 imsrg 6.411262565140803
sigmaA=0.5,sigmaB=4.0 12 2 0.28 mp2 6.4235237991187555
sigmaA=0.5,sigmaB=4.0 12 2 1.0 hf 17.340515282806674
sigmaA=0.5,sigmaB=4.0 12 2 1.0 imsrg 17.2892404114425
sigmaA=0.5,sigmaB=4.0 12 2 1.0 mp2 17.297158124691688
sigmaA=0.5,sigmaB=4.0 12 3 0.28 hf 21.136360733755527
sigmaA=0.5,sigmaB=4.0 12 3 0.28 imsrg 21.011520626197136
sigmaA=0.5,sigmaB=4.0 12 3 0.28 mp2 21.02376525574946
sigmaA=0.5,sigmaB=4.0 12 3 1.0 hf 55.47174156602311
sigmaA=0.5,sigmaB=4.0 12 3 1.0 imsrg 55.34200770494642
sigmaA=0.5,sigmaB=4.0 12 3 1.0 mp2 55.3478774177228
sigmaA=0.5,sigmaB=4.0 12 4 0.28 hf 49.46226419651089
sigmaA=0.5,sigmaB=4.0 12 4 0.28 imsrg 49.23893798166306
sigmaA=0.5,sigmaB=4.0 12 4 0.28 mp2 49.23516282562973
sigmaA=0.5,sigmaB=4.0 12 4 1.0 hf 128.94860987184148
sigmaA=0.5,sigmaB=4.0 12 4 1.0 imsrg 128.71211211035427
sigmaA=0.5,sigmaB=4.0 12 4 1.0 mp2 128.70208395126753
sigmaA=0.5,sigmaB=4.0 13 2 0.28 hf 6.46225658733421
sigmaA=0.5,sigmaB=4.0 13 2 0.28 imsrg 6.4111280582498145
sigmaA=0.5,sigmaB=4.0 13 2 0.28 mp2 6.423390512874482
sigmaA=0.5,sigmaB=4.0 13 2 1.0 hf 17.340515282469426
sigmaA=0.5,sigmaB=4.0 13 2 1.0 imsrg 17.28904785487893
sigmaA=0.5,sigmaB=4.0 13 2 1.0 mp2 17.29697427469446
sigmaA=0.5,sigmaB=4.0 13 3 0.28 hf 21.13636063338528
sigmaA=0.5,sigmaB=4.0 13 3 0.28 imsrg 21.01106543945817
sigmaA=0.5,sigmaB=4.0 13 3 0.28 mp2 21.02333387385938
sigmaA=0.5,sigmaB=4.0 13 3 1.0 hf 55.47173727510715
sigmaA=0.5,sigmaB=4.0 13 3 1.0 imsrg 55.34139037668033
sigmaA=0.5,sigmaB=4.0 13 3 1.0 mp2 55.34729881364043
sigmaA=0.5,sigmaB=4.0 13 4 0.28 hf 49.460525690022884
sigmaA=0.5,sigmaB=4.0 13 4 0.28 imsrg 49.23533025317958
sigmaA=0.5,sigmaB=4.0 13 4 0.28 mp2 49.231863465930196
sigmaA=0.5,sigmaB=4.0 13 4 1.0 hf 128.94860854627558
sigmaA=0.5,sigmaB=4.0 13 4 1.0 imsrg 128.71060181609406
sigmaA=0.5,sigmaB=4.0 13 4 1.0 mp2 128.70071532244742
sigmaA=0.5,sigmaB=4.0 14 2 0.28 hf 6.462256572445116
sigmaA=0.5,sigmaB=4.0 14 2 0.28 imsrg 6.411025006352314
sigmaA=0.5,sigmaB=4.0 14 2 0.28 mp2 6.423287284051172
sigmaA=0.5,sigmaB=4.0 14 2 1.0 hf 17.34051504548295
sigmaA=0.5,sigmaB=4.0 14 2 1.0 imsrg 17.28889917404476
sigmaA=0.5,sigmaB=4.0 14 2 1.0 mp2 17.29683030035164
sigmaA=0.5,sigmaB=4.0 14 3 0.28 hf 21.13636015834726
sigmaA=0.5,sigmaB=4.0 14 3 0.28 imsrg 21.010717829656652
sigmaA=0.5,sigmaB=4.0 14 3 0.28 mp2 21.02299644453026
sigmaA=0.5,sigmaB=4.0 14 3 1.0 hf 55.471737082197045
sigmaA=0.5,sigmaB=4.0 14 3 1.0 imsrg 55.340898619214535
sigmaA=0.5,sigmaB=4.0 14 3 1.0 mp2 55.34683553916129
sigmaA=0.5,sigmaB=4.0 14 4 0.28 hf 49.45899980331926
sigmaA=0.5,sigmaB=4.0 14 4 0.28 imsrg 49.23254644492339
sigmaA=0.5,sigmaB=4.0 14 4 0.28 mp2 49.22907862777585
sigmaA=0.5,sigmaB=4.0 14 4 1.0 hf 128.94860786093508
sigmaA=0.5,sigmaB=4.0 14 4 1.0 imsrg 128.70937811090712
sigmaA=0.5,sigmaB=4.0 14 4 1.0 mp2 128.69958507853477
sigmaA=0.5,sigmaB=4.0 15 2 0.28 hf 6.462256565224902
sigmaA=0.5,sigmaB=4.0 15 2 0.28 imsrg 6.4109459389208805
sigmaA=0.5,sigmaB=4.0 15 2 0.28 mp2 6.423207478321839
sigmaA=0.5,sigmaB=4.0 15 2 1.0 hf 17.340515043315566
sigmaA=0.5,sigmaB=4.0 15 2 1.0 imsrg 17.288783999723368
sigmaA=0.5,sigmaB=4.0 15 2 1.0 mp2 17.296718215203683
sigmaA=0.5,sigmaB=4.0 15 3 0.28 hf 21.136359875713378
sigmaA=0.5,sigmaB=4.0 15 3 0.28 imsrg 21.01045071845102
sigmaA=0.5,sigmaB=4.0 15 3 0.28 mp2 21.022733854530838
sigmaA=0.5,sigmaB=4.0 15 3 1.0 hf 55.471735574590326
sigmaA=0.5,sigmaB=4.0 15 3 1.0 imsrg 55.34051723142514
sigmaA=0.5,sigmaB=4.0 15 3 1.0 mp2 55.346469626867886
sigmaA=0.5,sigmaB=4.0 15 4 0.28 hf 49.45896164937433
sigmaA=0.5,sigmaB=4.0 15 4 0.28 imsrg 49.23173764231592
sigmaA=0.5,sigmaB=4.0 15 4 0.28 mp2 49.228310758796866
sigmaA=0.5,sigmaB=4.0 15 4 1.0 hf 128.94860603493777
sigmaA=0.5,sigmaB=4.0 15 4 1.0 imsrg 128.70838943981744
sigmaA=0.5,sigmaB=4.0 15 4 1.0 mp2 128.698663939442
sigmaB=4.0 7 2 0.1 hf 3.5091778819881907
sigmaB=4.0 7 2 0.1 imsrg 3.0850085350986918
sigmaB=4.0 7 2 0.1 mp2 3.200195656253315
sigmaB=4.0 7 2 0.28 hf 7.4756000330426735
sigmaB=4.0 7 2 0.28 imsrg 7.015957564108191
sigmaB=4.0 7 2 0.28 mp2 7.078174540213314
sigmaB=4.0 7 2 1.0 hf 19.79215973381692
sigmaB=4.0 7 2 1.0 imsrg 19.264294290544395
sigmaB=4.0 7 2 1.0 mp2 19.305958936397637
sigmaB=4.0 7 3 0.1 hf 11.5799494036326
sigmaB=4.0 7 3 0.1 imsrg 10.927576054994116
sigmaB=4.0 7 3 0.1 mp2 11.06252215074966
sigmaB=4.0 7 3 0.28 hf 24.02039208234373
sigmaB=4.0 7 3 0.28 imsrg 23.195503920320917
sigmaB=4.0 7 3 0.28 mp2 23.28372079122108
sigmaB=4.0 7 3 1.0 hf 62.20644548622781
sigmaB=4.0 7 3 1.0 imsrg 61.21213124556409
sigmaB=4.0 7 3 1.0 mp2 61.24965445746391
sigmaB=4.0 7 4 0.1 hf 29.378436947185183
sigmaB=4.0 7 4 0.1 imsrg 29.37843694698019
sigmaB=4.0 7 4 0.1 mp2 28.49636745955979
sigmaB=4.0 7 4 0.28 hf 58.36144043168201
sigmaB=4.0 7 4 0.28 imsrg 58.36144043139865
sigmaB=4.0 7 4 0.28 mp2 57.31961473702616
sigmaB=4.0 7 4 1.0 hf 145.49627378044934
sigmaB=4.0 7 4 1.0 imsrg 144.25671114570136
sigmaB=4.0 7 4 1.0 mp2 144.21189224593087
sigmaB=4.0 8 2 0.1 hf 3.4943630625983975
sigmaB=4.0 8 2 0.1 imsrg 3.1052240612865507
sigmaB=4.0 8 2 0.1 mp2 3.178283667331939
sigmaB=4.0 8 2 0.28 hf 7.4734090493254755
sigmaB=4.0 8 2 0.28 imsrg 7.013532972269918
sigmaB=4.0 8 2 0.28 mp2 7.063326842176646
sigmaB=4.0 8 2 1.0 hf 19.791536794425777
sigmaB=4.0 8 2 1.0 imsrg 19.249975816530277
sigmaB=4.0 8 2 1.0 mp2 19.284712287872367
sigmaB=4.0 8 3 0.1 hf 11.427946999386155
sigmaB=4.0 8 3 0.1 imsrg -2.8760430347604445e+133
sigmaB=4.0 8 3 0.1 mp2 10.792861194474137
sigmaB=4.0 8 3 0.28 hf 23.920743094033167
sigmaB=4.0 8 3 0.28 imsrg 22.960215724516974
sigmaB=4.0 8 3 0.28 mp2 23.08108516401243
sigmaB=4.0 8 3 1.0 hf 62.18590475562927
sigmaB=4.0 8 3 1.0 imsrg 61.118294493761745
sigmaB=4.0 8 3 1.0 mp2 61.154372102181135
sigmaB=4.0 8 4 0.1 hf 27.82821264543239
sigmaB=4.0 8 4 0.1 imsrg 27.02291482612877
sigmaB=4.0 8 4 0.1 mp2 27.08091630429113
sigmaB=4.0 8 4 0.28 hf 56.479357239178924
sigmaB=4.0 8 4 0.28 imsrg 55.37526584728393
sigmaB=4.0 8 4 0.28 mp2 55.39962957103431
sigmaB=4.0 9 2 0.1 hf 3.493707271172836
sigmaB=4.0 9 2 0.1 imsrg 3.107775021253002
sigmaB=4.0 9 2 0.1 mp2 3.1700233318575064
sigmaB=4.0 9 2 0.28 hf 7.473406245534981
sigmaB=4.0 9 2 0.28 imsrg 7.011825231197863
sigmaB=4.0 9 2 0.28 mp2 7.0524203622052015
sigmaB=4.0 9 2 1.0 hf 19.791533366224158
sigmaB=4.0 9 2 1.0 imsrg 19.24023519653263
sigmaB=4.0 9 2 1.0 mp2 19.26945571857391
sigmaB=4.0 9 3 0.1 hf 11.242151751893736
sigmaB=4.0 9 3 0.1 imsrg 10.443758746799835
sigmaB=4.0 9 3 0.1 mp2 10.58299074875378
sigmaB=4.0 9 3 0.28 hf 23.795327853203258
sigmaB=4.0 9 3 0.28 imsrg 22.85419995776692
sigmaB=4.0 9 3 0.28 mp2 22.913917831386396
sigmaB=4.0 9 3 1.0 hf 62.164810999672774
sigmaB=4.0 9 3 1.0 imsrg 61.05999255733183
sigmaB=4.0 9 3 1.0 mp2 61.08444432094863
sigmaB=4.0 9 4 0.1 hf 27.184802955114268
sigmaB=4.0 9 4 0.1 imsrg 27.184802955173527
sigmaB=4.0 9 4 0.1 mp2 26.191430163980154
sigmaB=4.0 9 4 0.28 hf 55.90054026548693
sigmaB=4.0 9 4 0.28 imsrg 54.4993357538105
sigmaB=4.0 9 4 0.28 mp2 54.57071151886601
sigmaB=4.0 9 4 1.0 hf 143.31172339438507
sigmaB=4.0 9 4 1.0 imsrg 141.58487584972013
sigmaB=4.0 9 4 1.0 mp2 141.58808693004244
sigmaB=4.0 10 2 0.1 hf 3.4931424336546506
sigmaB=4.0 10 2 0.1 imsrg 3.1090833968153047
sigmaB=4.0 10 2 0.1 mp2 3.163885757195706
sigmaB=4.0 10 2 1.0 hf 19.79152057619995
sigmaB=4.0 10 2 1.0 imsrg 19.233346660515284
sigmaB=4.0 10 2 1.0 mp2 19.257370717783584
sigmaB=4.0 10 3 0.1 hf 11.198598631905396
sigmaB=4.0 10 3 0.1 imsrg 10.36936870263384
sigmaB=4.0 10 3 0.1 mp2 10.495504789040682
sigmaB=4.0 10 3 1.0 hf 62.16475930344525
sigmaB=4.0 10 3 1.0 imsrg 61.02924954881677
sigmaB=4.0 10 3 1.0 mp2 61.04504493804516
sigmaB=4.0 10 4 0.1 hf 26.521219642602954
sigmaB=4.0 10 4 0.1 imsrg 25.38036581111868
sigmaB=4.0 10 4 0.1 mp2 25.514728020392422
sigmaB=4.0 10 4 1.0 hf 143.00367642004144
sigmaB=4.0 10 4 1.0 imsrg 141.16921376717153
sigmaB=4.0 10 4 1.0 mp2 141.15607751737198
sigmaB=4.0 11 2 0.1 hf 3.4931423806509025
sigmaB=4.0 11 2 0.1 imsrg 3.110091325249973
sigmaB=4.0 11 2 0.1 mp2 3.1586834452295243
sigmaB=4.0 11 2 1.0 hf 19.791518334838976
sigmaB=4.0 11 2 1.0 imsrg 19.22817635947907
sigmaB=4.0 11 2 1.0 mp2 19.247698659410148
sigmaB=4.0 11 3 0.1 hf 11.146891925885614
sigmaB=4.0 11 3 0.1 imsrg 10.389784465718138
sigmaB=4.0 11 3 0.1 mp2 10.432132252767932
sigmaB=4.0 11 3 0.28 hf 23.775168807510862
sigmaB=4.0 11 3 0.28 imsrg 22.831418260005528
sigmaB=4.0 11 3 0.28 mp2 22.842602251315753
sigmaB=4.0 11 3 1.0 hf 62.16433786714789
sigmaB=4.0 11 3 1.0 imsrg 61.008026565508395
sigmaB=4.0 11 3 1.0 mp2 61.013825714893336
sigmaB=4.0 11 4 0.1 hf 26.247467160926234
sigmaB=4.0 11 4 0.1 imsrg -213867980948570.94
sigmaB=4.0 11 4 0.1 mp2 25.0849022528883
sigmaB=4.0 11 4 1.0 hf 142.98645831335713
sigmaB=4.0 11 4 1.0 imsrg 141.08107905112772
sigmaB=4.0 11 4 1.0 mp2 141.05690878419054
sigmaB=4.0 12 2 0.1 hf 3.4931378088475755
sigmaB=4.0 12 2 0.1 imsrg 3.1105431612331866
sigmaB=4.0 12 2 0.1 mp2 3.1544240809085355
sigmaB=4.0 12 2 0.28 hf 7.473378853020772
sigmaB=4.0 12 2 0.28 imsrg 7.0089169717858875
sigmaB=4.0 12 2 0.28 mp2 7.0313325308736205
sigmaB=4.0 12 2 1.0 hf 19.791518058826124
sigmaB=4.0 12 2 1.0 imsrg 19.224172160991596
sigmaB=4.0 12 2 1.0 mp2 19.23976890595828
sigmaB=4.0 12 3 0.1 hf 11.138913375611313
sigmaB=4.0 12 3 0.1 imsrg 10.387456868376619
sigmaB=4.0 12 3 0.1 mp2 10.407785740728853
sigmaB=4.0 12 3 0.28 hf 23.775023826508043
sigmaB=4.0 12 3 0.28 imsrg 22.827509930171793
sigmaB=4.0 12 3 0.28 mp2 22.82433805480415
sigmaB=4.0 12 3 1.0 hf 62.1643347032442
sigmaB=4.0 12 3 1.0 imsrg 60.99217025456988
sigmaB=4.0 12 3 1.0 mp2 60.98935771563809
sigmaB=4.0 12 4 0.1 hf 25.94382984317048
sigmaB=4.0 12 4 0.1 imsrg 24.635445950066963
sigmaB=4.0 12 4 0.1 mp2 24.754214738169214
sigmaB=4.0 12 4 0.28 hf 54.923334571062455
sigmaB=4.0 12 4 0.28 imsrg 53.308134458131086
sigmaB=4.0 12 4 0.28 mp2 53.30992157106311
sigmaB=4.0 12 4 1.0 hf 142.97165529341066
sigmaB=4.0 12 4 1.0 imsrg 141.02056848529244
sigmaB=4.0 12 4 1.0 mp2 140.98147621197634
sigmaB=4.0 13 2 0.1 hf 3.4931372834068393
sigmaB=4.0 13 2 0.1 imsrg 3.1110133025377134
sigmaB=4.0 13 2 0.1 mp2 3.1508852266277065
sigmaB=4.0 13 2 0.28 hf 7.473378322724054
sigmaB=4.0 13 2 0.28 imsrg 7.008375829012777
sigmaB=4.0 13 2 0.28 mp2 7.026611588065722
sigmaB=4.0 13 2 1.0 hf 19.791517746552984
sigmaB=4.0 13 2 1.0 imsrg 19.2209785199625
sigmaB=4.0 13 2 1.0 mp2 19.233146989354577
sigmaB=4.0 13 3 0.1 hf 11.130782554181717
sigmaB=4.0 13 3 0.1 imsrg 10.391995583445492
sigmaB=4.0 13 3 0.1 mp2 10.391288218600682
sigmaB=4.0 13 3 0.28 hf 23.774986290370794
sigmaB=4.0 13 3 0.28 imsrg 22.824543682499172
sigmaB=4.0 13 3 0.28 mp2 22.80945097732735
sigmaB=4.0 13 3 1.0 hf 62.16432419926236
sigmaB=4.0 13 3 1.0 imsrg 60.98008575105183
sigmaB=4.0 13 3 1.0 mp2 60.96924184688376
sigmaB=4.0 13 4 0.1 hf 25.83568615188876
sigmaB=4.0 13 4 0.1 imsrg 24.465284092043593
sigmaB=4.0 13 4 0.1 mp2 24.569481752035244
sigmaB=4.0 13 4 0.28 hf 54.8956105833749
sigmaB=4.0 13 4 0.28 imsrg 53.2711576734776
sigmaB=4.0 13 4 0.28 mp2 53.235406701394425
sigmaB=4.0 13 4 1.0 hf 142.97162501495887
sigmaB=4.0 13 4 1.0 imsrg 140.98277922466815
sigmaB=4.0 13 4 1.0 mp2 140.93097264729334
sigmaB=4.0 14 2 0.1 hf 3.493137279713778
sigmaB=4.0 14 2 0.1 imsrg 3.1113559369761545
sigmaB=4.0 14 2 0.1 mp2 3.1478845578124686
sigmaB=4.0 14 2 0.28 hf 7.4733776048442015
sigmaB=4.0 14 2 0.28 imsrg 7.00794519487297
sigmaB=4.0 14 2 0.28 mp2 7.022609890229648
sigmaB=4.0 14 2 1.0 hf 19.791517333238303
sigmaB=4.0 14 2 1.0 imsrg 19.218373326879025
sigmaB=4.0 14 2 1.0 mp2 19.227543143380704
sigmaB=4.0 14 3 0.1 hf 11.13017592464669
sigmaB=4.0 14 3 0.1 imsrg 10.392963749598303
sigmaB=4.0 14 3 0.1 mp2 10.38107855927927
sigmaB=4.0 14 3 0.28 hf 23.774980195466696
sigmaB=4.0 14 3 0.28 imsrg 22.82223041250796
sigmaB=4.0 14 3 0.28 mp2 22.79712000417863
sigmaB=4.0 14 3 1.0 hf 62.164321202291525
sigmaB=4.0 14 3 1.0 imsrg 60.970535138473366
sigmaB=4.0 14 3 1.0 mp2 60.95251403480773
sigmaB=4.0 14 4 0.1 hf 25.715116125088993
sigmaB=4.0 14 4 0.1 imsrg 24.432660104184578
sigmaB=4.0 14 4 0.1 mp2 24.430632735717268
sigmaB=4.0 14 4 0.28 hf 54.868653356136015
sigmaB=4.0 14 4 0.28 imsrg 53.24830974096145
sigmaB=4.0 14 4 0.28 mp2 53.17893996679602
sigmaB=4.0 14 4 1.0 hf 142.9713752750907
sigmaB=4.0 14 4 1.0 imsrg 140.9546224117827
sigmaB=4.0 14 4 1.0 mp2 140.88970711243044
sigmaB=4.0 15 2 0.1 hf 3.4931371294015787
sigmaB=4.0 15 2 0.1 imsrg 3.11169318135637
sigmaB=4.0 15 2 0.1 mp2 3.145312192084998
sigmaB=4.0 15 2 0.28 hf 7.473377544507353
sigmaB=4.0 15 2 0.28 imsrg 7.007596602736447
sigmaB=4.0 15 2 0.28 mp2 7.019170213822527
sigmaB=4.0 15 2 1.0 hf 19.79151732693706
sigmaB=4.0 15 2 1.0 imsrg 19.216209752911055
sigmaB=4.0 15 2 1.0 mp2 19.222741515931684
sigmaB=4.0 15 3 0.1 hf 11.129766712420873
sigmaB=4.0 15 3 0.1 imsrg 10.393751165043327
sigmaB=4.0 15 3 0.1 mp2 10.3728391733483
sigmaB=4.0 15 3 0.28 hf 23.774974640757897
sigmaB=4.0 15 3 0.28 imsrg 22.82038994988972
sigmaB=4.0 15 3 0.28 mp2 22.78676819608599
sigmaB=4.0 15 3 1.0 hf 62.164320511326245
sigmaB=4.0 15 3 1.0 imsrg 60.962792559477485
sigmaB=4.0 15 3 1.0 mp2 60.93837975470663
sigmaB=4.0 15 4 0.1 hf 25.681648014089532
sigmaB=4.0 15 4 0.1 imsrg 24.406349408843344
sigmaB=4.0 15 4 0.1 mp2 24.364022331307833
sigmaB=4.0 15 4 0.28 hf 54.86700494229515
sigmaB=4.0 15 4 0.28 imsrg 53.24105926840208
sigmaB=4.0 15 4 0.28 mp2 53.150901527232406
sigmaB=4.0 15 4 1.0 hf 142.97137184468124
sigmaB=4.0 15 4 1.0 imsrg 140.93244248953573
sigmaB=4.0 15 4 1.0 mp2 140.85580776749393
